Tick,Current Floor
2,0
4,0
6,0
8,0
10,0
12,0
14,0
16,0
18,0
20,0
22,0
24,0
26,0
28,0
30,0
32,0
34,0
36,0
38,0
40,0
42,0
44,0
46,0
48,0
50,0
52,0
54,0
56,0
58,0
60,0
62,0
64,0
66,0
68,0
70,0
72,0
74,0
76,0
78,0
80,0
82,0
84,0
86,0
88,0
90,0
92,0
94,0
96,0
98,0
100,0
102,0
104,0
106,0
108,0
110,0
112,0
114,0
116,0
118,0
120,0
122,0
124,0
126,0
128,0
130,0
132,0
134,0
136,0
138,0
140,0
142,0
144,0
146,0
148,0
150,0
152,0
154,0
156,0
158,0
160,0
162,0
164,0
166,0
168,0
170,0
172,0
174,0
176,0
178,0
180,0
182,0
184,0
186,0
188,0
190,0
192,0
194,0
196,0
198,0
200,0
202,0
204,0
206,0
208,0
210,0
212,0
214,0
216,1
218,2
220,3
222,4
224,5
226,6
228,7
230,8
232,9
234,10
236,11
238,11
240,12
242,13
244,14
246,15
248,16
250,17
252,18
254,19
256,20
258,21
260,22
262,23
264,24
266,25
268,26
270,27
272,28
274,29
276,30
278,31
280,32
282,33
284,34
286,35
288,36
290,37
292,38
294,39
296,40
298,41
300,42
302,43
304,44
306,45
308,46
310,47
312,48
314,49
316,50
318,51
320,52
322,53
324,54
326,55
328,56
330,56
332,57
334,58
336,59
338,60
340,61
342,62
344,63
346,64
348,65
350,66
352,67
354,68
356,69
358,69
360,70
362,71
364,72
366,73
368,74
370,74
372,75
374,76
376,77
378,78
380,79
382,80
384,81
386,80
388,79
390,78
392,77
394,76
396,75
398,74
400,73
402,72
404,71
406,70
408,69
410,68
412,67
414,66
416,65
418,64
420,63
422,62
424,61
426,60
428,59
430,58
432,57
434,56
436,55
438,54
440,53
442,52
444,51
446,50
448,49
450,48
452,47
454,46
456,45
458,44
460,43
462,42
464,41
466,40
468,39
470,38
472,37
474,36
476,35
478,34
480,33
482,32
484,31
486,30
488,29
490,28
492,27
494,26
496,25
498,24
500,23
502,22
504,21
506,20
508,19
510,18
512,17
514,16
516,15
518,14
520,13
522,12
524,11
526,12
528,13
530,14
532,15
534,16
536,17
538,18
540,19
542,20
544,21
546,22
548,23
550,24
552,25
554,26
556,27
558,28
560,29
562,30
564,31
566,32
568,33
570,34
572,35
574,36
576,37
578,38
580,39
582,40
584,41
586,42
588,43
590,44
592,45
594,46
596,47
598,48
600,49
602,50
604,51
606,52
608,53
610,54
612,55
614,56
616,57
618,57
620,58
622,59
624,60
626,61
628,62
630,63
632,64
634,65
636,66
638,67
640,68
642,69
644,70
646,71
648,72
650,73
652,74
654,75
656,76
658,77
660,78
662,79
664,80
666,81
668,82
670,83
672,84
674,85
676,86
678,87
680,88
682,89
684,90
686,91
688,92
690,93
692,94
694,93
696,92
698,91
700,90
702,89
704,88
706,88
708,87
710,86
712,85
714,84
716,83
718,82
720,81
722,80
724,79
726,78
728,77
730,76
732,75
734,74
736,73
738,72
740,71
742,70
744,69
746,68
748,67
750,66
752,65
754,64
756,63
758,62
760,61
762,60
764,59
766,58
768,57
770,56
772,55
774,54
776,53
778,52
780,51
782,50
784,49
786,48
788,47
790,46
792,45
794,44
796,43
798,42
800,41
802,40
804,39
806,38
808,37
810,36
812,35
814,34
816,33
818,32
820,31
822,31
824,30
826,29
828,28
830,27
832,28
834,29
836,30
838,31
840,32
842,31
844,30
846,29
848,28
850,27
852,26
854,25
856,24
858,23
860,22
862,21
864,20
866,19
868,18
870,17
872,16
874,15
876,14
878,13
880,13
882,12
884,11
886,12
888,13
890,14
892,15
894,16
896,17
898,18
900,19
902,20
904,21
906,22
908,23
910,24
912,25
914,26
916,27
918,28
920,29
922,30
924,31
926,32
928,33
930,34
932,35
934,36
936,37
938,38
940,39
942,40
944,41
946,42
948,43
950,44
952,45
954,46
956,47
958,48
960,49
962,50
964,51
966,52
968,53
970,54
972,55
974,56
976,57
978,58
980,59
982,60
984,61
986,62
988,63
990,64
992,65
994,66
996,67
998,68
1000,69
1002,70
1004,71
1006,72
1008,73
1010,74
1012,75
1014,76
1016,77
1018,78
1020,77
1022,76
1024,75
1026,74
1028,73
1030,72
1032,71
1034,70
1036,69
1038,68
1040,67
1042,66
1044,65
1046,64
1048,63
1050,62
1052,61
1054,60
1056,59
1058,58
1060,57
1062,56
1064,55
1066,54
1068,53
1070,52
1072,51
1074,50
1076,49
1078,48
1080,47
1082,46
1084,45
1086,44
1088,43
1090,42
1092,41
1094,40
1096,39
1098,38
1100,37
1102,36
1104,35
1106,34
1108,33
1110,32
1112,31
1114,30
1116,29
1118,28
1120,27
1122,26
1124,25
1126,24
1128,23
1130,22
1132,21
1134,20
1136,19
1138,18
1140,17
1142,16
1144,15
1146,14
1148,13
1150,12
1152,11
1154,10
1156,9
1158,8
1160,7
1162,6
1164,5
1166,6
1168,7
1170,8
1172,9
1174,10
1176,11
1178,12
1180,13
1182,14
1184,15
1186,16
1188,17
1190,18
1192,19
1194,20
1196,21
1198,22
1200,23
1202,24
1204,25
1206,26
1208,27
1210,28
1212,29
1214,30
1216,31
1218,32
1220,33
1222,34
1224,35
1226,36
1228,37
1230,38
1232,39
1234,40
1236,41
1238,42
1240,41
1242,40
1244,39
1246,38
1248,37
1250,36
1252,35
1254,34
1256,33
1258,32
1260,31
1262,30
1264,29
1266,28
1268,27
1270,26
1272,25
1274,24
1276,23
1278,22
1280,21
1282,20
1284,19
1286,18
1288,17
1290,16
1292,15
1294,14
1296,13
1298,12
1300,11
1302,10
1304,9
1306,8
1308,7
1310,6
1312,5
1314,4
1316,3
1318,4
1320,5
1322,6
1324,7
1326,8
1328,9
1330,10
1332,11
1334,12
1336,13
1338,14
1340,15
1342,16
1344,17
1346,18
1348,19
1350,20
1352,21
1354,22
1356,23
1358,24
1360,25
1362,26
1364,27
1366,28
1368,29
1370,30
1372,31
1374,32
1376,33
1378,34
1380,35
1382,34
1384,33
1386,32
1388,31
1390,30
1392,29
1394,28
1396,27
1398,26
1400,25
1402,24
1404,23
1406,22
1408,21
1410,20
1412,19
1414,18
1416,17
1418,16
1420,15
1422,14
1424,13
1426,12
1428,11
1430,10
1432,9
1434,8
1436,7
1438,6
1440,5
1442,4
1444,3
1446,2
1448,1
1450,0
1452,1
1454,2
1456,3
1458,4
1460,5
1462,6
1464,7
1466,8
1468,9
1470,10
1472,11
1474,12
1476,13
1478,14
1480,15
1482,16
1484,17
1486,18
1488,19
1490,20
1492,21
1494,22
1496,23
1498,24
1500,25
1502,26
1504,27
1506,28
1508,29
1510,30
1512,31
1514,32
1516,33
1518,34
1520,35
1522,36
1524,37
1526,38
1528,39
1530,40
1532,41
1534,42
1536,43
1538,43
1540,44
1542,45
1544,46
1546,47
1548,48
1550,49
1552,50
1554,51
1556,52
1558,53
1560,54
1562,55
1564,56
1566,57
1568,58
1570,59
1572,60
1574,61
1576,62
1578,63
1580,64
1582,65
1584,66
1586,67
1588,66
1590,65
1592,64
1594,63
1596,62
1598,61
1600,60
1602,59
1604,58
1606,57
1608,56
1610,55
1612,54
1614,53
1616,52
1618,51
1620,50
1622,49
1624,48
1626,47
1628,46
1630,45
1632,44
1634,43
1636,42
1638,41
1640,40
1642,39
1644,38
1646,37
1648,36
1650,35
1652,34
1654,33
1656,32
1658,31
1660,30
1662,29
1664,28
1666,27
1668,26
1670,25
1672,24
1674,23
1676,22
1678,21
1680,20
1682,19
1684,18
1686,17
1688,16
1690,15
1692,14
1694,13
1696,12
1698,11
1700,10
1702,9
1704,8
1706,7
1708,6
1710,5
1712,4
1714,3
1716,2
1718,3
1720,4
1722,5
1724,6
1726,7
1728,8
1730,9
1732,10
1734,11
1736,12
1738,13
1740,14
1742,15
1744,16
1746,17
1748,18
1750,19
1752,20
1754,21
1756,22
1758,23
1760,24
1762,25
1764,26
1766,27
1768,28
1770,29
1772,30
1774,31
1776,32
1778,33
1780,34
1782,35
1784,36
1786,37
1788,38
1790,39
1792,40
1794,41
1796,42
1798,43
1800,44
1802,45
1804,46
1806,47
1808,48
1810,49
1812,50
1814,51
1816,52
1818,53
1820,54
1822,55
1824,55
1826,56
1828,57
1830,58
1832,59
1834,60
1836,61
1838,62
1840,63
1842,64
1844,65
1846,66
1848,67
1850,68
1852,69
1854,70
1856,69
1858,68
1860,67
1862,66
1864,65
1866,64
1868,63
1870,62
1872,61
1874,60
1876,59
1878,58
1880,57
1882,56
1884,57
1886,58
1888,59
1890,60
1892,61
1894,62
1896,63
1898,64
1900,65
1902,66
1904,67
1906,68
1908,69
1910,70
1912,71
1914,72
1916,73
1918,74
1920,75
1922,76
1924,77
1926,77
1928,78
1930,79
1932,80
1934,81
1936,82
1938,83
1940,84
1942,85
1944,86
1946,87
1948,88
1950,89
1952,90
1954,91
1956,92
1958,93
1960,94
1962,93
1964,92
1966,91
1968,90
1970,89
1972,88
1974,87
1976,86
1978,85
1980,84
1982,83
1984,84
1986,85
1988,86
1990,87
1992,88
1994,89
1996,90
1998,91
2000,92
2002,93
2004,94
2006,95
2008,96
2010,97
2012,98
2014,97
2016,96
2018,95
2020,94
2022,93
2024,92
2026,91
2028,90
2030,89
2032,88
2034,87
2036,86
2038,85
2040,86
2042,87
2044,88
2046,89
2048,90
2050,91
2052,92
2054,93
2056,94
2058,95
2060,96
2062,97
2064,98
2066,99
2068,100
2070,99
2072,98
2074,97
2076,96
2078,95
2080,94
2082,93
2084,92
2086,91
2088,90
2090,89
2092,88
2094,87
2096,86
2098,85
2100,84
2102,83
2104,82
2106,81
2108,80
2110,79
2112,78
2114,77
2116,76
2118,75
2120,74
2122,73
2124,72
2126,71
2128,70
2130,69
2132,68
2134,67
2136,66
2138,65
2140,64
2142,63
2144,62
2146,61
2148,60
2150,59
2152,58
2154,58
2156,57
2158,56
2160,55
2162,54
2164,53
2166,52
2168,51
2170,50
2172,49
2174,48
2176,47
2178,46
2180,45
2182,44
2184,43
2186,42
2188,43
2190,44
2192,45
2194,46
2196,47
2198,48
2200,49
2202,50
2204,51
2206,52
2208,53
2210,54
2212,55
2214,56
2216,57
2218,58
2220,59
2222,60
2224,61
2226,62
2228,63
2230,64
2232,65
2234,66
2236,67
2238,68
2240,69
2242,70
2244,71
2246,72
2248,73
2250,74
2252,75
2254,74
2256,73
2258,72
2260,71
2262,70
2264,69
2266,68
2268,67
2270,66
2272,65
2274,64
2276,63
2278,62
2280,61
2282,60
2284,59
2286,58
2288,57
2290,56
2292,55
2294,54
2296,53
2298,52
2300,51
2302,50
2304,49
2306,48
2308,47
2310,46
2312,45
2314,44
2316,43
2318,42
2320,41
2322,40
2324,39
2326,38
2328,37
2330,36
2332,35
2334,34
2336,33
2338,32
2340,31
2342,30
2344,29
2346,28
2348,27
2350,26
2352,25
2354,24
2356,23
2358,22
2360,21
2362,20
2364,19
2366,18
2368,17
2370,16
2372,15
2374,14
2376,13
2378,12
2380,11
2382,10
2384,9
2386,8
2388,7
2390,6
2392,5
2394,5
2396,6
2398,7
2400,8
2402,9
2404,10
2406,11
2408,12
2410,13
2412,14
2414,15
2416,16
2418,17
2420,18
2422,19
2424,20
2426,21
2428,22
2430,23
2432,24
2434,25
2436,26
2438,27
2440,28
2442,29
2444,30
2446,31
2448,32
2450,33
2452,34
2454,35
2456,36
2458,37
2460,38
2462,39
2464,40
2466,41
2468,42
2470,43
2472,44
2474,45
2476,46
2478,47
2480,48
2482,49
2484,49
2486,50
2488,51
2490,52
2492,53
2494,54
2496,55
2498,56
2500,57
2502,58
2504,59
2506,60
2508,61
2510,62
2512,63
2514,64
2516,65
2518,66
2520,67
2522,68
2524,69
2526,70
2528,71
2530,72
2532,73
2534,74
2536,75
2538,76
2540,77
2542,78
2544,79
2546,78
2548,77
2550,76
2552,75
2554,74
2556,73
2558,72
2560,71
2562,70
2564,69
2566,68
2568,67
2570,66
2572,65
2574,64
2576,63
2578,62
2580,61
2582,60
2584,59
2586,58
2588,57
2590,56
2592,55
2594,54
2596,53
2598,52
2600,51
2602,50
2604,49
2606,48
2608,47
2610,46
2612,45
2614,44
2616,43
2618,42
2620,42
2622,41
2624,40
2626,39
2628,38
2630,37
2632,36
2634,35
2636,35
2638,34
2640,33
2642,32
2644,31
2646,30
2648,29
2650,28
2652,27
2654,26
2656,25
2658,24
2660,23
2662,22
2664,21
2666,20
2668,19
2670,18
2672,17
2674,16
2676,15
2678,14
2680,13
2682,12
2684,11
2686,10
2688,9
2690,8
2692,7
2694,6
2696,5
2698,5
2700,4
2702,3
2704,3
2706,2
2708,1
2710,2
2712,3
2714,4
2716,5
2718,6
2720,7
2722,8
2724,9
2726,10
2728,11
2730,12
2732,13
2734,14
2736,15
2738,16
2740,17
2742,18
2744,19
2746,20
2748,21
2750,22
2752,23
2754,24
2756,25
2758,26
2760,27
2762,28
2764,29
2766,30
2768,31
2770,32
2772,33
2774,34
2776,35
2778,36
2780,37
2782,38
2784,39
2786,40
2788,41
2790,42
2792,43
2794,44
2796,45
2798,46
2800,45
2802,44
2804,44
2806,43
2808,42
2810,41
2812,40
2814,39
2816,38
2818,37
2820,36
2822,35
2824,34
2826,33
2828,32
2830,31
2832,30
2834,29
2836,28
2838,27
2840,26
2842,25
2844,24
2846,23
2848,22
2850,22
2852,21
2854,20
2856,19
2858,18
2860,17
2862,16
2864,15
2866,14
2868,13
2870,12
2872,11
2874,10
2876,9
2878,8
2880,7
2882,6
2884,5
2886,4
2888,3
2890,2
2892,1
2894,0
2896,1
2898,2
2900,2
2902,3
2904,4
2906,5
2908,6
2910,7
2912,8
2914,9
2916,10
2918,11
2920,12
2922,13
2924,14
2926,15
2928,16
2930,17
2932,18
2934,19
2936,20
2938,21
2940,22
2942,23
2944,24
2946,25
2948,26
2950,27
2952,28
2954,29
2956,30
2958,31
2960,32
2962,33
2964,34
2966,35
2968,36
2970,37
2972,38
2974,39
2976,40
