Tick,Current Floor
2,0
4,0
6,0
8,0
10,0
12,0
14,0
16,0
18,0
20,0
22,0
24,0
26,0
28,0
30,0
32,0
34,0
36,0
38,0
40,0
42,0
44,0
46,0
48,0
50,0
52,0
54,0
56,0
58,0
60,0
62,0
64,0
66,0
68,0
70,0
72,0
74,0
76,0
78,0
80,0
82,0
84,0
86,0
88,0
90,0
92,0
94,0
96,0
98,0
100,0
102,0
104,0
106,0
108,0
110,0
112,0
114,0
116,0
118,0
120,0
122,0
124,0
126,0
128,0
130,0
132,0
134,0
136,0
138,0
140,0
142,0
144,0
146,0
148,0
150,0
152,0
154,0
156,0
158,0
160,0
162,0
164,0
166,0
168,0
170,0
172,0
174,0
176,0
178,0
180,0
182,0
184,0
186,0
188,0
190,0
192,0
194,0
196,0
198,0
200,0
202,0
204,0
206,0
208,0
210,0
212,0
214,0
216,0
218,0
220,0
222,0
224,0
226,0
228,0
230,0
232,0
234,0
236,0
238,0
240,0
242,0
244,0
246,0
248,0
250,0
252,0
254,0
256,0
258,1
260,2
262,3
264,4
266,5
268,6
270,7
272,8
274,9
276,10
278,11
280,12
282,13
284,14
286,15
288,16
290,17
292,18
294,19
296,20
298,21
300,22
302,23
304,24
306,25
308,26
310,27
312,28
314,29
316,30
318,31
320,32
322,33
324,34
326,35
328,36
330,37
332,38
334,39
336,40
338,41
340,42
342,43
344,44
346,45
348,46
350,47
352,48
354,49
356,50
358,51
360,52
362,53
364,54
366,55
368,56
370,57
372,58
374,59
376,60
378,60
380,61
382,62
384,63
386,64
388,65
390,66
392,67
394,68
396,69
398,70
400,71
402,72
404,73
406,74
408,75
410,76
412,77
414,77
416,78
418,79
420,80
422,81
424,82
426,83
428,84
430,85
432,86
434,87
436,88
438,88
440,88
442,88
444,88
446,88
448,88
450,88
452,88
454,87
456,86
458,85
460,84
462,83
464,82
466,81
468,80
470,79
472,78
474,77
476,76
478,75
480,74
482,73
484,72
486,71
488,70
490,69
492,68
494,67
496,66
498,65
500,64
502,63
504,62
506,61
508,60
510,59
512,58
514,57
516,56
518,55
520,54
522,53
524,52
526,51
528,50
530,49
532,48
534,47
536,46
538,45
540,44
542,43
544,42
546,41
548,40
550,39
552,38
554,37
556,36
558,35
560,34
562,33
564,32
566,31
568,30
570,29
572,28
574,27
576,26
578,25
580,24
582,24
584,25
586,26
588,27
590,28
592,29
594,30
596,31
598,32
600,33
602,34
604,35
606,36
608,37
610,38
612,39
614,40
616,41
618,42
620,43
622,44
624,45
626,46
628,47
630,48
632,49
634,50
636,51
638,52
640,53
642,54
644,55
646,56
648,57
650,58
652,59
654,60
656,61
658,62
660,63
662,64
664,65
666,66
668,67
670,68
672,67
674,66
676,65
678,64
680,63
682,62
684,61
686,60
688,59
690,58
692,57
694,56
696,55
698,54
700,53
702,52
704,51
706,50
708,49
710,48
712,47
714,46
716,45
718,44
720,43
722,42
724,41
726,40
728,39
730,38
732,37
734,36
736,35
738,34
740,33
742,32
744,31
746,30
748,29
750,28
752,27
754,26
756,25
758,24
760,23
762,22
764,21
766,20
768,19
770,18
772,19
774,20
776,21
778,22
780,23
782,24
784,25
786,26
788,27
790,28
792,29
794,30
796,31
798,32
800,33
802,34
804,35
806,36
808,37
810,38
812,39
814,40
816,41
818,42
820,43
822,44
824,45
826,46
828,47
830,48
832,49
834,50
836,51
838,52
840,53
842,54
844,55
846,56
848,57
850,58
852,59
854,60
856,61
858,62
860,63
862,64
864,65
866,66
868,67
870,68
872,69
874,70
876,69
878,68
880,67
882,66
884,65
886,64
888,63
890,62
892,61
894,60
896,59
898,58
900,57
902,56
904,55
906,54
908,53
910,52
912,51
914,50
916,49
918,48
920,47
922,46
924,45
926,44
928,43
930,42
932,41
934,40
936,39
938,38
940,37
942,36
944,35
946,34
948,33
950,32
952,31
954,30
956,29
958,28
960,27
962,26
964,25
966,24
968,23
970,22
972,21
974,20
976,19
978,18
980,17
982,16
984,15
986,14
988,13
990,12
992,11
994,10
996,9
998,9
1000,8
1002,7
1004,6
1006,5
1008,4
1010,3
1012,2
1014,1
1016,1
1018,0
1020,1
1022,2
1024,3
1026,4
1028,5
1030,6
1032,7
1034,8
1036,9
1038,10
1040,11
1042,12
1044,13
1046,14
1048,15
1050,16
1052,17
1054,18
1056,19
1058,20
1060,21
1062,21
1064,22
1066,23
1068,24
1070,25
1072,26
1074,27
1076,28
1078,29
1080,30
1082,31
1084,32
1086,33
1088,34
1090,35
1092,36
1094,37
1096,38
1098,39
1100,40
1102,41
1104,42
1106,43
1108,44
1110,45
1112,46
1114,47
1116,47
1118,48
1120,49
1122,50
1124,51
1126,52
1128,53
1130,54
1132,55
1134,56
1136,57
1138,58
1140,59
1142,60
1144,61
1146,62
1148,63
1150,64
1152,65
1154,66
1156,67
1158,68
1160,69
1162,70
1164,71
1166,72
1168,73
1170,74
1172,75
1174,76
1176,77
1178,77
1180,78
1182,79
1184,80
1186,81
1188,82
1190,83
1192,84
1194,85
1196,86
1198,87
1200,88
1202,89
1204,90
1206,91
1208,92
1210,93
1212,94
1214,93
1216,92
1218,91
1220,90
1222,89
1224,88
1226,87
1228,86
1230,85
1232,84
1234,83
1236,82
1238,81
1240,80
1242,79
1244,80
1246,81
1248,82
1250,83
1252,84
1254,85
1256,86
1258,87
1260,88
1262,89
1264,90
1266,91
1268,92
1270,93
1272,94
1274,95
1276,96
1278,97
1280,98
1282,98
1284,99
1286,98
1288,97
1290,96
1292,97
1294,98
1296,99
1298,98
1300,97
1302,96
1304,95
1306,94
1308,93
1310,92
1312,91
1314,90
1316,89
1318,88
1320,87
1322,86
1324,85
1326,84
1328,83
1330,82
1332,81
1334,80
1336,79
1338,78
1340,77
1342,76
1344,75
1346,74
1348,73
1350,72
1352,71
1354,70
1356,69
1358,68
1360,67
1362,66
1364,65
1366,64
1368,63
1370,62
1372,61
1374,60
1376,59
1378,58
1380,57
1382,56
1384,55
1386,54
1388,53
1390,52
1392,51
1394,50
1396,49
1398,48
1400,47
1402,46
1404,45
1406,45
1408,44
1410,43
1412,42
1414,41
1416,40
1418,39
1420,38
1422,37
1424,36
1426,35
1428,34
1430,33
1432,32
1434,31
1436,30
1438,29
1440,28
1442,27
1444,26
1446,25
1448,24
1450,23
1452,22
1454,21
1456,20
1458,19
1460,18
1462,17
1464,16
1466,15
1468,14
1470,14
1472,13
1474,12
1476,11
1478,10
1480,9
1482,9
1484,8
1486,7
1488,8
1490,9
1492,10
1494,11
1496,12
1498,11
1500,10
1502,9
1504,8
1506,7
1508,6
1510,5
1512,4
1514,3
1516,2
1518,1
1520,2
1522,3
1524,4
1526,5
1528,6
1530,7
1532,8
1534,9
1536,10
1538,11
1540,12
1542,13
1544,14
1546,15
1548,16
1550,17
1552,18
1554,19
1556,20
1558,21
1560,22
1562,23
1564,24
1566,25
1568,26
1570,27
1572,28
1574,29
1576,30
1578,31
1580,32
1582,33
1584,34
1586,35
1588,36
1590,37
1592,38
1594,38
1596,39
1598,40
1600,41
1602,42
1604,43
1606,44
1608,45
1610,46
1612,47
1614,48
1616,49
1618,50
1620,51
1622,52
1624,53
1626,54
1628,55
1630,56
1632,57
1634,58
1636,59
1638,60
1640,61
1642,62
1644,63
1646,64
1648,65
1650,66
1652,67
1654,68
1656,69
1658,70
1660,71
1662,72
1664,73
1666,74
1668,75
1670,76
1672,77
1674,78
1676,79
1678,80
1680,81
1682,82
1684,83
1686,84
1688,85
1690,86
1692,87
1694,88
1696,89
1698,90
1700,89
1702,88
1704,87
1706,86
1708,85
1710,84
1712,83
1714,82
1716,81
1718,80
1720,79
1722,78
1724,77
1726,76
1728,75
1730,74
1732,73
1734,72
1736,71
1738,70
1740,69
1742,68
1744,67
1746,66
1748,65
1750,64
1752,63
1754,62
1756,61
1758,60
1760,59
1762,58
1764,57
1766,56
1768,55
1770,54
1772,53
1774,52
1776,51
1778,50
1780,49
1782,48
1784,47
1786,46
1788,45
1790,44
1792,44
1794,43
1796,42
1798,41
1800,40
1802,39
1804,38
1806,37
1808,36
1810,35
1812,34
1814,33
1816,32
1818,32
1820,31
1822,30
1824,29
1826,28
1828,27
1830,26
1832,25
1834,24
1836,23
1838,22
1840,21
1842,20
1844,19
1846,18
1848,17
1850,16
1852,15
1854,14
1856,13
1858,12
1860,11
1862,10
1864,9
1866,8
1868,7
1870,6
1872,5
1874,4
1876,3
1878,2
1880,2
1882,1
1884,0
1886,1
1888,2
1890,3
1892,4
1894,5
1896,6
1898,7
1900,8
1902,9
1904,10
1906,11
1908,12
1910,13
1912,14
1914,15
1916,16
1918,17
1920,18
1922,19
1924,20
1926,21
1928,22
1930,23
1932,24
1934,25
1936,26
1938,27
1940,28
1942,29
1944,30
1946,31
1948,32
1950,33
1952,34
1954,35
1956,36
1958,37
1960,38
1962,39
1964,40
1966,41
1968,42
1970,43
1972,44
1974,45
1976,46
1978,46
1980,47
1982,48
1984,49
1986,50
1988,51
1990,52
1992,53
1994,54
1996,55
1998,56
2000,57
2002,58
2004,59
2006,60
2008,61
2010,62
2012,63
2014,64
2016,65
2018,66
2020,67
2022,68
2024,69
2026,70
2028,71
2030,72
2032,73
2034,74
2036,75
2038,76
2040,77
2042,78
2044,79
2046,80
2048,81
2050,82
2052,83
2054,84
2056,85
2058,86
2060,87
2062,88
2064,89
2066,88
2068,87
2070,86
2072,85
2074,84
2076,83
2078,82
2080,81
2082,80
2084,79
2086,78
2088,77
2090,76
2092,75
2094,74
2096,73
2098,72
2100,71
2102,70
2104,69
2106,68
2108,68
2110,67
2112,66
2114,65
2116,64
2118,63
2120,62
2122,61
2124,60
2126,59
2128,58
2130,57
2132,56
2134,55
2136,54
2138,53
2140,54
2142,55
2144,56
2146,57
2148,58
2150,59
2152,60
2154,61
2156,62
2158,63
2160,64
2162,65
2164,66
2166,67
2168,68
2170,69
2172,70
2174,71
2176,72
2178,73
2180,74
2182,75
2184,76
2186,77
2188,78
2190,79
2192,80
2194,81
2196,82
2198,83
2200,84
2202,85
2204,86
2206,87
2208,88
2210,89
2212,90
2214,91
2216,92
2218,93
2220,94
2222,95
2224,96
2226,97
2228,98
2230,99
2232,99
2234,100
2236,99
2238,98
2240,97
2242,96
2244,95
2246,94
2248,93
2250,92
2252,91
2254,90
2256,89
2258,88
2260,87
2262,86
2264,85
2266,84
2268,83
2270,82
2272,81
2274,80
2276,79
2278,78
2280,77
2282,76
2284,75
2286,74
2288,73
2290,72
2292,71
2294,70
2296,69
2298,68
2300,67
2302,66
2304,65
2306,64
2308,63
2310,62
2312,61
2314,60
2316,59
2318,58
2320,57
2322,56
2324,55
2326,54
2328,53
2330,52
2332,51
2334,50
2336,49
2338,48
2340,47
2342,46
2344,45
2346,44
2348,43
2350,42
2352,41
2354,40
2356,39
2358,38
2360,37
2362,36
2364,35
2366,34
2368,33
2370,32
2372,31
2374,30
2376,29
2378,28
2380,29
2382,30
2384,31
2386,32
2388,33
2390,34
2392,35
2394,36
2396,37
2398,38
2400,39
2402,40
2404,41
2406,42
2408,43
2410,44
2412,45
2414,46
2416,47
2418,48
2420,49
2422,50
2424,51
2426,52
2428,53
2430,54
2432,55
2434,56
2436,57
2438,58
2440,59
2442,60
2444,60
2446,61
2448,62
2450,63
2452,64
2454,65
2456,66
2458,67
2460,68
2462,69
2464,70
2466,71
2468,72
2470,73
2472,74
2474,75
2476,76
2478,77
2480,78
2482,79
2484,80
2486,81
2488,82
2490,83
2492,84
2494,83
2496,82
2498,81
2500,80
2502,79
2504,78
2506,77
2508,76
2510,75
2512,74
2514,73
2516,72
2518,71
2520,70
2522,69
2524,68
2526,67
2528,66
2530,65
2532,64
2534,63
2536,62
2538,61
2540,61
2542,60
2544,59
2546,58
2548,57
2550,56
2552,55
2554,54
2556,53
2558,52
2560,51
2562,50
2564,49
2566,48
2568,47
2570,46
2572,45
2574,44
2576,43
2578,42
2580,41
2582,40
2584,39
2586,38
2588,37
2590,36
2592,35
2594,34
2596,33
2598,32
2600,31
2602,30
2604,29
2606,28
2608,27
2610,26
2612,25
2614,24
2616,23
2618,22
2620,21
2622,20
2624,19
2626,18
2628,17
2630,16
2632,15
2634,14
2636,13
2638,14
2640,15
2642,16
2644,17
2646,18
2648,19
2650,20
2652,21
2654,22
2656,23
2658,23
2660,24
2662,25
2664,26
2666,27
2668,28
2670,29
2672,30
2674,31
2676,32
2678,33
2680,34
2682,35
2684,36
2686,37
2688,38
2690,39
2692,40
2694,41
2696,42
2698,43
2700,44
2702,45
2704,46
2706,47
2708,48
2710,49
2712,50
2714,51
2716,52
2718,53
2720,54
2722,55
2724,56
2726,57
2728,58
2730,59
2732,60
2734,61
2736,62
2738,63
2740,64
2742,65
2744,66
2746,67
2748,68
2750,69
2752,70
2754,71
2756,72
2758,73
2760,74
2762,75
2764,76
2766,77
2768,78
2770,79
2772,80
2774,81
2776,82
2778,83
2780,84
2782,85
2784,86
2786,87
2788,88
2790,89
2792,90
2794,89
2796,88
2798,87
2800,86
2802,85
2804,84
2806,83
2808,82
2810,81
2812,80
2814,79
2816,78
2818,77
2820,76
2822,75
2824,74
2826,73
2828,72
2830,71
2832,70
2834,69
2836,68
2838,67
2840,66
2842,65
2844,64
2846,63
2848,62
2850,61
2852,60
2854,59
2856,58
2858,57
2860,56
2862,55
2864,54
2866,53
2868,52
2870,51
2872,50
2874,50
2876,49
2878,48
2880,47
2882,46
2884,45
2886,44
2888,43
2890,42
2892,41
2894,40
2896,39
2898,38
2900,37
2902,36
2904,35
2906,34
2908,33
2910,32
2912,31
2914,30
2916,29
2918,28
2920,27
2922,26
2924,25
2926,24
2928,23
2930,22
2932,23
2934,24
2936,25
2938,26
2940,27
2942,28
2944,29
2946,30
2948,31
2950,32
2952,33
2954,34
2956,35
2958,36
2960,37
2962,38
2964,39
2966,40
2968,41
2970,42
2972,43
2974,44
2976,45
