Tick,Current Floor
2,0
4,0
6,0
8,0
10,0
12,0
14,0
16,0
18,0
20,0
22,0
24,0
26,0
28,0
30,0
32,0
34,0
36,0
38,0
40,0
42,0
44,0
46,0
48,0
50,0
52,0
54,0
56,0
58,0
60,0
62,0
64,0
66,0
68,0
70,0
72,0
74,0
76,0
78,0
80,0
82,0
84,0
86,0
88,0
90,0
92,0
94,0
96,0
98,0
100,0
102,0
104,0
106,0
108,0
110,0
112,0
114,0
116,0
118,0
120,0
122,0
124,0
126,0
128,0
130,0
132,0
134,0
136,0
138,0
140,0
142,0
144,0
146,0
148,0
150,0
152,0
154,0
156,0
158,0
160,0
162,0
164,0
166,0
168,0
170,1
172,2
174,3
176,4
178,4
180,5
182,6
184,7
186,8
188,9
190,10
192,11
194,12
196,13
198,14
200,15
202,16
204,17
206,18
208,19
210,20
212,21
214,22
216,23
218,24
220,25
222,26
224,27
226,28
228,29
230,30
232,31
234,32
236,33
238,34
240,35
242,36
244,37
246,38
248,39
250,40
252,41
254,42
256,43
258,44
260,45
262,46
264,47
266,48
268,49
270,50
272,50
274,51
276,52
278,53
280,54
282,55
284,56
286,57
288,58
290,59
292,60
294,61
296,62
298,63
300,64
302,65
304,64
306,63
308,62
310,61
312,60
314,59
316,58
318,58
320,57
322,56
324,55
326,54
328,53
330,52
332,51
334,50
336,49
338,48
340,47
342,46
344,45
346,44
348,43
350,42
352,41
354,40
356,39
358,38
360,37
362,36
364,35
366,35
368,34
370,33
372,32
374,31
376,30
378,29
380,28
382,27
384,26
386,25
388,25
390,24
392,23
394,22
396,21
398,20
400,19
402,18
404,18
406,17
408,16
410,15
412,14
414,13
416,12
418,11
420,10
422,9
424,8
426,7
428,6
430,5
432,4
434,3
436,2
438,1
440,0
442,0
444,0
446,1
448,2
450,3
452,4
454,5
456,6
458,7
460,8
462,9
464,10
466,11
468,12
470,13
472,14
474,15
476,16
478,17
480,18
482,19
484,20
486,21
488,22
490,23
492,24
494,25
496,26
498,27
500,28
502,29
504,30
506,31
508,32
510,33
512,34
514,35
516,36
518,37
520,38
522,39
524,40
526,41
528,42
530,43
532,44
534,45
536,46
538,47
540,48
542,49
544,48
546,47
548,48
550,49
552,50
554,51
556,52
558,53
560,54
562,55
564,55
566,56
568,57
570,58
572,59
574,60
576,61
578,62
580,63
582,64
584,65
586,66
588,67
590,68
592,68
594,69
596,70
598,71
600,72
602,73
604,74
606,74
608,73
610,72
612,71
614,70
616,69
618,68
620,67
622,66
624,65
626,64
628,63
630,62
632,61
634,60
636,59
638,58
640,57
642,56
644,55
646,54
648,53
650,52
652,51
654,50
656,49
658,48
660,47
662,46
664,45
666,44
668,43
670,42
672,41
674,40
676,39
678,38
680,37
682,36
684,35
686,34
688,33
690,32
692,31
694,30
696,29
698,28
700,27
702,26
704,25
706,25
708,26
710,27
712,28
714,29
716,30
718,31
720,32
722,33
724,34
726,35
728,36
730,37
732,38
734,39
736,40
738,41
740,42
742,43
744,44
746,45
748,46
750,47
752,48
754,49
756,50
758,51
760,51
762,50
764,49
766,48
768,47
770,46
772,45
774,44
776,43
778,42
780,41
782,40
784,39
786,38
788,37
790,36
792,35
794,34
796,33
798,32
800,31
802,30
804,29
806,28
808,27
810,26
812,25
814,24
816,24
818,23
820,22
822,21
824,20
826,19
828,18
830,17
832,16
834,15
836,15
838,14
840,13
842,12
844,11
846,10
848,9
850,8
852,8
854,8
856,8
858,8
860,8
862,8
864,8
866,8
868,8
870,8
872,8
874,8
876,8
878,8
880,8
882,8
884,8
886,8
888,8
890,8
892,8
894,8
896,8
898,8
900,8
902,8
904,8
906,8
908,8
910,8
912,8
914,8
916,8
918,8
920,8
922,8
924,8
926,8
928,8
930,8
932,8
934,8
936,8
938,8
940,8
942,8
944,8
946,8
948,8
950,9
952,10
954,11
956,12
958,13
960,14
962,15
964,16
966,17
968,18
970,19
972,20
974,21
976,21
978,20
980,19
982,18
984,17
986,16
988,16
990,15
992,14
994,13
996,12
998,11
1000,10
1002,9
1004,8
1006,7
1008,6
1010,5
1012,4
1014,3
1016,2
1018,1
1020,0
1022,1
1024,2
1026,3
1028,4
1030,5
1032,6
1034,7
1036,8
1038,9
1040,10
1042,11
1044,12
1046,13
1048,14
1050,15
1052,16
1054,17
1056,18
1058,19
1060,19
1062,20
1064,21
1066,22
1068,23
1070,24
1072,24
1074,25
1076,26
1078,27
1080,28
1082,29
1084,30
1086,31
1088,32
1090,33
1092,34
1094,35
1096,36
1098,37
1100,38
1102,39
1104,40
1106,40
1108,41
1110,42
1112,43
1114,44
1116,45
1118,46
1120,47
1122,48
1124,49
1126,50
1128,51
1130,52
1132,53
1134,54
1136,54
1138,55
1140,56
1142,57
1144,58
1146,59
1148,60
1150,61
1152,62
1154,63
1156,64
1158,65
1160,66
1162,67
1164,68
1166,69
1168,70
1170,71
1172,72
1174,73
1176,74
1178,75
1180,76
1182,77
1184,78
1186,79
1188,80
1190,81
1192,82
1194,83
1196,84
1198,85
1200,86
1202,87
1204,88
1206,89
1208,90
1210,91
1212,92
1214,91
1216,90
1218,89
1220,88
1222,87
1224,86
1226,85
1228,84
1230,83
1232,82
1234,81
1236,80
1238,79
1240,78
1242,77
1244,76
1246,75
1248,74
1250,73
1252,72
1254,71
1256,70
1258,69
1260,68
1262,67
1264,66
1266,65
1268,64
1270,63
1272,62
1274,61
1276,60
1278,59
1280,58
1282,57
1284,56
1286,55
1288,54
1290,53
1292,52
1294,51
1296,50
1298,49
1300,48
1302,47
1304,46
1306,45
1308,44
1310,43
1312,42
1314,41
1316,40
1318,39
1320,38
1322,37
1324,36
1326,35
1328,34
1330,33
1332,32
1334,31
1336,30
1338,30
1340,29
1342,28
1344,27
1346,26
1348,25
1350,24
1352,23
1354,22
1356,21
1358,20
1360,19
1362,18
1364,17
1366,16
1368,16
1370,15
1372,14
1374,13
1376,12
1378,11
1380,10
1382,9
1384,9
1386,8
1388,7
1390,6
1392,6
1394,5
1396,4
1398,3
1400,3
1402,2
1404,1
1406,0
1408,0
1410,0
1412,0
1414,0
1416,0
1418,0
1420,0
1422,0
1424,0
1426,0
1428,0
1430,0
1432,0
1434,0
1436,0
1438,0
1440,0
1442,0
1444,0
1446,0
1448,0
1450,0
1452,0
1454,0
1456,0
1458,0
1460,0
1462,0
1464,0
1466,0
1468,0
1470,0
1472,0
1474,0
1476,0
1478,0
1480,0
1482,0
1484,0
1486,0
1488,0
1490,0
1492,0
1494,0
1496,0
1498,0
1500,0
1502,0
1504,0
1506,0
1508,0
1510,0
1512,0
1514,0
1516,0
1518,0
1520,0
1522,0
1524,0
1526,0
1528,0
1530,0
1532,0
1534,0
1536,0
1538,0
1540,0
1542,0
1544,0
1546,0
1548,0
1550,0
1552,0
1554,0
1556,0
1558,0
1560,0
1562,0
1564,0
1566,0
1568,0
1570,1
1572,2
1574,3
1576,4
1578,5
1580,6
1582,7
1584,8
1586,9
1588,10
1590,11
1592,12
1594,13
1596,14
1598,15
1600,16
1602,17
1604,18
1606,19
1608,20
1610,21
1612,20
1614,19
1616,18
1618,17
1620,16
1622,15
1624,14
1626,13
1628,12
1630,11
1632,10
1634,9
1636,8
1638,7
1640,6
1642,5
1644,4
1646,3
1648,2
1650,1
1652,2
1654,3
1656,4
1658,5
1660,6
1662,7
1664,8
1666,9
1668,10
1670,11
1672,12
1674,13
1676,14
1678,13
1680,12
1682,13
1684,14
1686,15
1688,16
1690,17
1692,18
1694,19
1696,20
1698,21
1700,22
1702,23
1704,24
1706,25
1708,26
1710,27
1712,28
1714,29
1716,30
1718,31
1720,32
1722,33
1724,34
1726,35
1728,36
1730,37
1732,38
1734,38
1736,39
1738,40
1740,41
1742,42
1744,43
1746,44
1748,45
1750,46
1752,47
1754,48
1756,49
1758,50
1760,51
1762,52
1764,53
1766,54
1768,55
1770,56
1772,57
1774,58
1776,59
1778,60
1780,61
1782,62
1784,63
1786,64
1788,65
1790,66
1792,66
1794,67
1796,68
1798,69
1800,70
1802,71
1804,72
1806,73
1808,74
1810,75
1812,76
1814,77
1816,78
1818,79
1820,80
1822,81
1824,82
1826,83
1828,84
1830,85
1832,86
1834,87
1836,88
1838,89
1840,89
1842,90
1844,91
1846,92
1848,93
1850,94
1852,95
1854,96
1856,97
1858,97
1860,98
1862,99
1864,100
1866,100
1868,100
1870,100
1872,100
1874,100
1876,99
1878,98
1880,97
1882,96
1884,95
1886,94
1888,93
1890,92
1892,91
1894,90
1896,89
1898,88
1900,87
1902,86
1904,85
1906,84
1908,83
1910,82
1912,81
1914,80
1916,80
1918,80
1920,80
1922,80
1924,80
1926,80
1928,80
1930,81
1932,81
1934,80
1936,79
1938,78
1940,77
1942,76
1944,75
1946,74
1948,73
1950,72
1952,71
1954,70
1956,69
1958,68
1960,67
1962,66
1964,65
1966,64
1968,63
1970,62
1972,61
1974,60
1976,59
1978,58
1980,57
1982,56
1984,55
1986,54
1988,53
1990,52
1992,51
1994,51
1996,50
1998,49
2000,48
2002,47
2004,46
2006,45
2008,44
2010,43
2012,42
2014,41
2016,40
2018,39
2020,38
2022,37
2024,36
2026,35
2028,34
2030,33
2032,32
2034,31
2036,30
2038,29
2040,28
2042,27
2044,26
2046,25
2048,24
2050,23
2052,22
2054,21
2056,20
2058,19
2060,19
2062,19
2064,19
2066,19
2068,19
2070,19
2072,19
2074,19
2076,19
2078,19
2080,19
2082,19
2084,19
2086,20
2088,21
2090,22
2092,21
2094,20
2096,19
2098,18
2100,17
2102,16
2104,15
2106,14
2108,13
2110,13
2112,12
2114,11
2116,10
2118,9
2120,8
2122,7
2124,6
2126,5
2128,4
2130,4
2132,3
2134,2
2136,1
2138,1
2140,1
2142,1
2144,1
2146,1
2148,1
2150,1
2152,1
2154,1
2156,1
2158,1
2160,2
2162,3
2164,4
2166,4
2168,3
2170,3
2172,2
2174,1
2176,0
2178,0
2180,0
2182,0
2184,0
2186,0
2188,0
2190,0
2192,0
2194,0
2196,0
2198,0
2200,0
2202,0
2204,0
2206,0
2208,0
2210,0
2212,0
2214,0
2216,0
2218,0
2220,0
2222,0
2224,0
2226,0
2228,0
2230,0
2232,0
2234,0
2236,0
2238,0
2240,0
2242,0
2244,0
2246,0
2248,0
2250,0
2252,0
2254,0
2256,0
2258,0
2260,0
2262,0
2264,0
2266,0
2268,0
2270,0
2272,0
2274,0
2276,0
2278,0
2280,0
2282,0
2284,1
2286,2
2288,3
2290,4
2292,5
2294,6
2296,7
2298,8
2300,9
2302,10
2304,11
2306,12
2308,13
2310,14
2312,15
2314,16
2316,17
2318,18
2320,19
2322,20
2324,21
2326,22
2328,23
2330,24
2332,25
2334,26
2336,27
2338,28
2340,29
2342,30
2344,31
2346,32
2348,33
2350,32
2352,31
2354,30
2356,31
2358,32
2360,33
2362,34
2364,35
2366,36
2368,37
2370,38
2372,39
2374,40
2376,41
2378,42
2380,43
2382,44
2384,44
2386,45
2388,46
2390,47
2392,48
2394,49
2396,50
2398,51
2400,52
2402,53
2404,54
2406,55
2408,56
2410,57
2412,58
2414,59
2416,60
2418,61
2420,62
2422,63
2424,64
2426,65
2428,66
2430,67
2432,68
2434,69
2436,70
2438,71
2440,72
2442,73
2444,74
2446,75
2448,76
2450,77
2452,78
2454,79
2456,80
2458,81
2460,82
2462,83
2464,84
2466,85
2468,86
2470,87
2472,88
2474,89
2476,88
2478,87
2480,86
2482,85
2484,84
2486,83
2488,82
2490,81
2492,80
2494,79
2496,79
2498,78
2500,77
2502,76
2504,75
2506,74
2508,73
2510,72
2512,71
2514,70
2516,69
2518,68
2520,67
2522,66
2524,65
2526,65
2528,64
2530,63
2532,62
2534,61
2536,60
2538,59
2540,58
2542,57
2544,56
2546,55
2548,54
2550,53
2552,52
2554,51
2556,50
2558,49
2560,48
2562,47
2564,46
2566,45
2568,44
2570,43
2572,42
2574,41
2576,40
2578,40
2580,39
2582,38
2584,37
2586,36
2588,35
2590,34
2592,33
2594,32
2596,31
2598,30
2600,29
2602,28
2604,27
2606,26
2608,25
2610,24
2612,24
2614,25
2616,26
2618,27
2620,28
2622,29
2624,30
2626,31
2628,32
2630,33
2632,34
2634,35
2636,36
2638,37
2640,37
2642,38
2644,39
2646,40
2648,41
2650,42
2652,43
2654,44
2656,45
2658,46
2660,47
2662,48
2664,49
2666,50
2668,51
2670,52
2672,53
2674,54
2676,55
2678,56
2680,57
2682,58
2684,59
2686,60
2688,61
2690,62
2692,62
2694,63
2696,64
2698,65
2700,66
2702,67
2704,68
2706,69
2708,70
2710,71
2712,72
2714,73
2716,74
2718,75
2720,76
2722,77
2724,78
2726,79
2728,79
2730,80
2732,81
2734,82
2736,82
2738,83
2740,84
2742,85
2744,86
2746,87
2748,88
2750,89
2752,90
2754,91
2756,92
2758,93
2760,94
2762,95
2764,95
2766,96
2768,97
2770,98
2772,99
2774,99
2776,100
2778,100
2780,100
2782,100
2784,100
2786,100
2788,100
2790,100
2792,100
2794,100
2796,100
2798,100
2800,100
2802,100
2804,100
2806,100
2808,100
2810,100
2812,100
2814,100
2816,100
2818,100
2820,100
2822,100
2824,100
2826,100
2828,100
2830,100
2832,100
2834,100
2836,100
2838,100
2840,100
2842,100
2844,100
2846,100
2848,100
2850,100
2852,100
2854,100
2856,100
2858,100
2860,100
2862,100
2864,100
2866,100
2868,100
2870,100
2872,100
2874,100
2876,100
2878,100
2880,100
2882,100
2884,100
2886,100
2888,100
2890,100
2892,100
2894,100
2896,100
2898,100
2900,100
2902,100
2904,100
2906,100
2908,100
2910,99
2912,98
2914,97
2916,96
2918,95
2920,94
2922,93
2924,92
2926,91
2928,91
2930,90
2932,89
2934,88
2936,87
2938,86
2940,85
2942,84
2944,83
2946,82
2948,82
2950,83
2952,84
2954,85
2956,86
2958,85
2960,84
2962,83
2964,82
2966,81
2968,80
2970,79
2972,78
2974,77
2976,76
