Tick,Current Floor
2,0
4,0
6,0
8,0
10,0
12,0
14,0
16,0
18,0
20,0
22,0
24,0
26,0
28,0
30,0
32,0
34,0
36,0
38,0
40,0
42,0
44,0
46,0
48,0
50,0
52,0
54,0
56,0
58,0
60,0
62,0
64,0
66,0
68,0
70,0
72,0
74,0
76,0
78,0
80,0
82,0
84,0
86,0
88,0
90,0
92,0
94,0
96,0
98,0
100,0
102,0
104,0
106,0
108,0
110,0
112,0
114,0
116,0
118,0
120,0
122,0
124,0
126,0
128,1
130,2
132,3
134,4
136,5
138,6
140,7
142,8
144,9
146,10
148,11
150,12
152,13
154,14
156,15
158,16
160,17
162,18
164,19
166,20
168,19
170,20
172,21
174,22
176,23
178,24
180,25
182,26
184,27
186,28
188,29
190,30
192,31
194,32
196,33
198,34
200,35
202,36
204,37
206,38
208,39
210,40
212,41
214,42
216,43
218,44
220,45
222,46
224,47
226,48
228,49
230,50
232,51
234,52
236,53
238,54
240,55
242,56
244,57
246,58
248,59
250,60
252,61
254,62
256,63
258,64
260,65
262,66
264,67
266,68
268,69
270,70
272,71
274,72
276,73
278,74
280,75
282,76
284,77
286,78
288,79
290,80
292,81
294,82
296,83
298,84
300,85
302,86
304,87
306,88
308,89
310,90
312,91
314,92
316,93
318,94
320,95
322,96
324,97
326,98
328,97
330,96
332,95
334,94
336,93
338,92
340,91
342,90
344,90
346,89
348,88
350,87
352,86
354,85
356,84
358,83
360,82
362,81
364,80
366,79
368,78
370,77
372,76
374,75
376,74
378,73
380,72
382,71
384,70
386,69
388,68
390,67
392,66
394,65
396,64
398,63
400,62
402,61
404,60
406,59
408,59
410,58
412,57
414,56
416,55
418,54
420,53
422,52
424,51
426,50
428,49
430,48
432,48
434,47
436,46
438,45
440,44
442,43
444,42
446,41
448,40
450,39
452,38
454,37
456,36
458,35
460,34
462,33
464,32
466,31
468,30
470,29
472,28
474,27
476,26
478,25
480,24
482,23
484,22
486,22
488,21
490,20
492,19
494,18
496,17
498,16
500,15
502,14
504,13
506,12
508,11
510,10
512,10
514,9
516,8
518,7
520,6
522,5
524,4
526,3
528,3
530,4
532,5
534,6
536,7
538,8
540,9
542,10
544,11
546,12
548,13
550,14
552,15
554,16
556,17
558,18
560,19
562,20
564,21
566,22
568,23
570,24
572,25
574,26
576,27
578,28
580,29
582,30
584,30
586,31
588,32
590,33
592,34
594,35
596,36
598,37
600,38
602,38
604,39
606,40
608,41
610,42
612,43
614,44
616,45
618,46
620,47
622,48
624,49
626,50
628,51
630,52
632,53
634,54
636,55
638,56
640,57
642,58
644,59
646,60
648,61
650,62
652,63
654,64
656,65
658,66
660,67
662,68
664,69
666,70
668,71
670,72
672,73
674,74
676,75
678,75
680,76
682,77
684,78
686,79
688,80
690,81
692,82
694,83
696,83
698,84
700,85
702,86
704,87
706,88
708,89
710,90
712,91
714,92
716,93
718,94
720,94
722,95
724,96
726,97
728,98
730,98
732,98
734,98
736,98
738,98
740,98
742,98
744,98
746,98
748,98
750,98
752,98
754,98
756,98
758,98
760,98
762,98
764,98
766,98
768,98
770,98
772,98
774,98
776,98
778,98
780,98
782,98
784,98
786,98
788,97
790,96
792,95
794,94
796,93
798,92
800,91
802,90
804,89
806,88
808,87
810,86
812,85
814,84
816,83
818,82
820,81
822,80
824,79
826,78
828,78
830,77
832,76
834,75
836,74
838,73
840,72
842,71
844,70
846,69
848,68
850,67
852,66
854,65
856,64
858,63
860,62
862,61
864,61
866,60
868,59
870,58
872,57
874,56
876,55
878,54
880,53
882,52
884,51
886,50
888,49
890,48
892,47
894,46
896,45
898,44
900,43
902,42
904,41
906,40
908,39
910,38
912,37
914,36
916,36
918,35
920,34
922,33
924,33
926,32
928,31
930,30
932,29
934,28
936,27
938,27
940,26
942,25
944,24
946,23
948,22
950,21
952,20
954,19
956,18
958,17
960,16
962,15
964,14
966,13
968,12
970,11
972,10
974,11
976,12
978,13
980,14
982,15
984,16
986,17
988,18
990,19
992,20
994,21
996,22
998,23
1000,24
1002,25
1004,26
1006,27
1008,28
1010,29
1012,28
1014,29
1016,30
1018,31
1020,32
1022,33
1024,34
1026,35
1028,36
1030,37
1032,38
1034,37
1036,36
1038,35
1040,34
1042,33
1044,32
1046,31
1048,30
1050,29
1052,28
1054,27
1056,26
1058,25
1060,24
1062,23
1064,22
1066,21
1068,22
1070,23
1072,24
1074,25
1076,26
1078,27
1080,28
1082,29
1084,30
1086,31
1088,32
1090,33
1092,34
1094,35
1096,36
1098,37
1100,38
1102,39
1104,40
1106,41
1108,42
1110,43
1112,44
1114,45
1116,46
1118,47
1120,48
1122,49
1124,50
1126,51
1128,52
1130,53
1132,54
1134,55
1136,56
1138,57
1140,58
1142,59
1144,59
1146,60
1148,61
1150,62
1152,63
1154,64
1156,65
1158,66
1160,67
1162,68
1164,69
1166,70
1168,71
1170,72
1172,73
1174,74
1176,75
1178,76
1180,77
1182,78
1184,77
1186,76
1188,75
1190,74
1192,73
1194,72
1196,71
1198,70
1200,69
1202,68
1204,67
1206,66
1208,65
1210,64
1212,63
1214,62
1216,61
1218,60
1220,59
1222,58
1224,57
1226,56
1228,55
1230,55
1232,54
1234,53
1236,52
1238,51
1240,50
1242,49
1244,48
1246,47
1248,46
1250,45
1252,44
1254,43
1256,42
1258,41
1260,40
1262,39
1264,38
1266,37
1268,36
1270,35
1272,34
1274,33
1276,32
1278,31
1280,30
1282,29
1284,28
1286,27
1288,26
1290,25
1292,24
1294,23
1296,22
1298,21
1300,20
1302,19
1304,18
1306,17
1308,16
1310,15
1312,14
1314,13
1316,12
1318,11
1320,10
1322,9
1324,8
1326,7
1328,6
1330,5
1332,4
1334,3
1336,4
1338,5
1340,6
1342,7
1344,8
1346,9
1348,8
1350,7
1352,7
1354,8
1356,9
1358,10
1360,9
1362,8
1364,7
1366,8
1368,9
1370,10
1372,11
1374,12
1376,13
1378,14
1380,15
1382,16
1384,17
1386,18
1388,19
1390,20
1392,20
1394,21
1396,22
1398,23
1400,24
1402,24
1404,25
1406,26
1408,27
1410,28
1412,29
1414,30
1416,31
1418,32
1420,33
1422,34
1424,35
1426,36
1428,37
1430,38
1432,39
1434,40
1436,40
1438,41
1440,42
1442,43
1444,44
1446,45
1448,46
1450,47
1452,48
1454,49
1456,50
1458,51
1460,52
1462,53
1464,54
1466,55
1468,56
1470,56
1472,57
1474,58
1476,59
1478,60
1480,61
1482,62
1484,63
1486,63
1488,64
1490,65
1492,66
1494,66
1496,67
1498,68
1500,69
1502,70
1504,71
1506,71
1508,72
1510,73
1512,74
1514,75
1516,76
1518,76
1520,77
1522,78
1524,78
1526,79
1528,80
1530,81
1532,82
1534,83
1536,84
1538,85
1540,85
1542,86
1544,87
1546,88
1548,89
1550,90
1552,91
1554,92
1556,93
1558,94
1560,95
1562,96
1564,97
1566,98
1568,99
1570,98
1572,97
1574,96
1576,95
1578,94
1580,93
1582,92
1584,91
1586,91
1588,90
1590,89
1592,88
1594,87
1596,86
1598,85
1600,84
1602,83
1604,82
1606,81
1608,80
1610,79
1612,79
1614,78
1616,77
1618,76
1620,75
1622,76
1624,77
1626,78
1628,79
1630,80
1632,81
1634,82
1636,83
1638,84
1640,85
1642,86
1644,87
1646,88
1648,89
1650,90
1652,91
1654,92
1656,93
1658,94
1660,93
1662,92
1664,91
1666,92
1668,93
1670,94
1672,93
1674,92
1676,91
1678,90
1680,89
1682,88
1684,87
1686,86
1688,85
1690,84
1692,83
1694,82
1696,81
1698,80
1700,79
1702,78
1704,77
1706,76
1708,75
1710,74
1712,73
1714,72
1716,71
1718,70
1720,69
1722,68
1724,67
1726,66
1728,65
1730,64
1732,63
1734,62
1736,61
1738,60
1740,59
1742,58
1744,57
1746,56
1748,55
1750,54
1752,53
1754,52
1756,51
1758,50
1760,49
1762,48
1764,47
1766,46
1768,47
1770,48
1772,49
1774,50
1776,50
1778,51
1780,52
1782,53
1784,54
1786,55
1788,56
1790,57
1792,57
1794,58
1796,59
1798,60
1800,61
1802,62
1804,63
1806,64
1808,65
1810,66
1812,67
1814,67
1816,68
1818,68
1820,67
1822,68
1824,68
1826,67
1828,68
1830,69
1832,70
1834,70
1836,71
1838,72
1840,73
1842,73
1844,74
1846,75
1848,76
1850,77
1852,77
1854,78
1856,79
1858,78
1860,77
1862,78
1864,78
1866,79
1868,80
1870,81
1872,81
1874,82
1876,83
1878,84
1880,83
1882,82
1884,83
1886,84
1888,85
1890,86
1892,87
1894,88
1896,88
1898,89
1900,90
1902,91
1904,91
1906,92
1908,93
1910,94
1912,94
1914,95
1916,96
1918,96
1920,97
1922,96
1924,95
1926,96
1928,97
1930,97
1932,98
1934,99
1936,99
1938,100
1940,99
1942,98
1944,97
1946,96
1948,96
1950,95
1952,94
1954,93
1956,92
1958,91
1960,90
1962,89
1964,88
1966,87
1968,86
1970,85
1972,84
1974,83
1976,82
1978,81
1980,80
1982,79
1984,78
1986,77
1988,76
1990,75
1992,74
1994,73
1996,72
1998,71
2000,70
2002,69
2004,68
2006,67
2008,66
2010,65
2012,64
2014,63
2016,62
2018,61
2020,60
2022,59
2024,58
2026,57
2028,56
2030,55
2032,54
2034,53
2036,52
2038,51
2040,50
2042,50
2044,49
2046,48
2048,47
2050,46
2052,45
2054,44
2056,43
2058,42
2060,41
2062,40
2064,39
2066,38
2068,37
2070,36
2072,35
2074,34
2076,33
2078,32
2080,31
2082,31
2084,30
2086,29
2088,30
2090,29
2092,28
2094,27
2096,26
2098,25
2100,24
2102,23
2104,24
2106,23
2108,22
2110,21
2112,21
2114,20
2116,19
2118,18
2120,17
2122,17
2124,16
2126,15
2128,14
2130,13
2132,12
2134,11
2136,10
2138,10
2140,9
2142,8
2144,7
2146,6
2148,5
2150,4
2152,3
2154,2
2156,1
2158,2
2160,2
2162,3
2164,4
2166,5
2168,5
2170,6
2172,7
2174,8
2176,8
2178,9
2180,10
2182,11
2184,12
2186,11
2188,10
2190,9
2192,8
2194,9
2196,10
2198,11
2200,12
2202,13
2204,14
2206,15
2208,15
2210,16
2212,17
2214,18
2216,19
2218,20
2220,21
2222,22
2224,23
2226,24
2228,25
2230,26
2232,27
2234,28
2236,29
2238,30
2240,31
2242,32
2244,33
2246,34
2248,35
2250,36
2252,37
2254,38
2256,39
2258,40
2260,41
2262,42
2264,43
2266,44
2268,45
2270,46
2272,47
2274,48
2276,49
2278,50
2280,51
2282,52
2284,53
2286,54
2288,55
2290,56
2292,57
2294,58
2296,59
2298,60
2300,61
2302,62
2304,63
2306,64
2308,65
2310,66
2312,67
2314,68
2316,69
2318,70
2320,70
2322,71
2324,72
2326,73
2328,74
2330,75
2332,76
2334,77
2336,78
2338,79
2340,80
2342,81
2344,82
2346,83
2348,84
2350,85
2352,86
2354,87
2356,88
2358,88
2360,89
2362,88
2364,89
2366,90
2368,91
2370,91
2372,92
2374,93
2376,94
2378,95
2380,96
2382,96
2384,97
2386,96
2388,95
2390,94
2392,93
2394,92
2396,91
2398,90
2400,89
2402,88
2404,87
2406,86
2408,85
2410,84
2412,83
2414,82
2416,81
2418,80
2420,79
2422,78
2424,77
2426,76
2428,75
2430,74
2432,75
2434,76
2436,77
2438,78
2440,79
2442,80
2444,81
2446,82
2448,83
2450,84
2452,85
2454,86
2456,86
2458,87
2460,87
2462,88
2464,89
2466,90
2468,90
2470,91
2472,92
2474,92
2476,93
2478,94
2480,95
2482,96
2484,96
2486,97
2488,96
2490,95
2492,94
2494,93
2496,92
2498,91
2500,90
2502,89
2504,88
2506,87
2508,86
2510,85
2512,84
2514,83
2516,82
2518,81
2520,80
2522,79
2524,78
2526,77
2528,76
2530,75
2532,74
2534,73
2536,72
2538,71
2540,70
2542,70
2544,69
2546,68
2548,67
2550,66
2552,65
2554,64
2556,63
2558,62
2560,62
2562,61
2564,60
2566,59
2568,58
2570,57
2572,56
2574,55
2576,54
2578,53
2580,52
2582,51
2584,50
2586,49
2588,48
2590,47
2592,46
2594,45
2596,44
2598,43
2600,42
2602,41
2604,41
2606,40
2608,39
2610,38
2612,37
2614,37
2616,36
2618,35
2620,34
2622,34
2624,33
2626,32
2628,31
2630,30
2632,29
2634,29
2636,28
2638,27
2640,26
2642,25
2644,24
2646,23
2648,22
2650,21
2652,20
2654,19
2656,18
2658,17
2660,16
2662,15
2664,14
2666,13
2668,12
2670,11
2672,10
2674,9
2676,9
2678,8
2680,7
2682,7
2684,6
2686,7
2688,8
2690,9
2692,10
2694,11
2696,12
2698,13
2700,14
2702,15
2704,16
2706,17
2708,18
2710,19
2712,20
2714,21
2716,22
2718,23
2720,24
2722,25
2724,25
2726,26
2728,27
2730,28
2732,29
2734,30
2736,31
2738,32
2740,32
2742,33
2744,34
2746,35
2748,34
2750,33
2752,32
2754,31
2756,30
2758,29
2760,28
2762,27
2764,26
2766,25
2768,24
2770,23
2772,22
2774,21
2776,20
2778,19
2780,18
2782,17
2784,16
2786,15
2788,14
2790,13
2792,12
2794,11
2796,10
2798,9
2800,8
2802,7
2804,6
2806,5
2808,4
2810,3
2812,2
2814,3
2816,4
2818,5
2820,6
2822,7
2824,8
2826,9
2828,10
2830,11
2832,12
2834,13
2836,14
2838,15
2840,16
2842,17
2844,18
2846,19
2848,20
2850,21
2852,22
2854,23
2856,24
2858,25
2860,26
2862,27
2864,28
2866,29
2868,30
2870,31
2872,32
2874,33
2876,34
2878,35
2880,36
2882,37
2884,38
2886,39
2888,40
2890,41
2892,41
2894,42
2896,43
2898,44
2900,45
2902,46
2904,47
2906,48
2908,49
2910,50
2912,51
2914,52
2916,53
2918,54
2920,55
2922,56
2924,57
2926,57
2928,58
2930,59
2932,60
2934,61
2936,62
2938,63
2940,64
2942,65
2944,66
2946,67
2948,68
2950,69
2952,70
2954,71
2956,72
2958,73
2960,74
2962,75
2964,76
2966,77
2968,78
2970,79
2972,80
2974,81
2976,82
