Tick,Current Floor
2,0
4,0
6,0
8,0
10,0
12,0
14,0
16,0
18,0
20,0
22,0
24,0
26,0
28,0
30,0
32,0
34,0
36,0
38,0
40,0
42,0
44,0
46,0
48,0
50,0
52,0
54,0
56,0
58,0
60,0
62,0
64,0
66,0
68,0
70,0
72,0
74,0
76,0
78,0
80,0
82,0
84,0
86,0
88,0
90,1
92,2
94,3
96,4
98,5
100,6
102,7
104,8
106,9
108,10
110,11
112,12
114,13
116,14
118,15
120,16
122,16
124,17
126,18
128,19
130,20
132,21
134,22
136,23
138,24
140,25
142,26
144,27
146,28
148,29
150,30
152,31
154,32
156,33
158,34
160,35
162,36
164,37
166,38
168,39
170,40
172,41
174,42
176,43
178,44
180,45
182,46
184,47
186,48
188,49
190,50
192,50
194,49
196,48
198,47
200,46
202,45
204,44
206,43
208,42
210,41
212,40
214,39
216,38
218,37
220,36
222,35
224,34
226,33
228,32
230,31
232,30
234,29
236,28
238,27
240,26
242,25
244,24
246,23
248,22
250,21
252,20
254,19
256,18
258,17
260,16
262,15
264,14
266,13
268,12
270,11
272,10
274,9
276,8
278,7
280,6
282,5
284,4
286,3
288,2
290,1
292,0
294,1
296,2
298,3
300,4
302,5
304,6
306,7
308,8
310,9
312,10
314,11
316,12
318,13
320,14
322,15
324,16
326,17
328,18
330,19
332,20
334,21
336,22
338,23
340,24
342,25
344,26
346,26
348,27
350,28
352,29
354,30
356,31
358,32
360,33
362,34
364,35
366,36
368,37
370,38
372,39
374,40
376,41
378,42
380,43
382,44
384,45
386,46
388,47
390,48
392,49
394,50
396,51
398,52
400,53
402,54
404,55
406,56
408,57
410,58
412,59
414,60
416,61
418,62
420,63
422,64
424,65
426,66
428,67
430,68
432,69
434,70
436,71
438,71
440,72
442,73
444,74
446,75
448,76
450,77
452,78
454,79
456,80
458,81
460,82
462,83
464,84
466,85
468,86
470,87
472,88
474,89
476,90
478,91
480,92
482,93
484,94
486,95
488,96
490,97
492,97
494,97
496,97
498,97
500,97
502,97
504,97
506,97
508,97
510,97
512,97
514,97
516,97
518,97
520,97
522,97
524,97
526,97
528,97
530,97
532,97
534,97
536,97
538,97
540,97
542,97
544,97
546,97
548,97
550,97
552,97
554,97
556,97
558,97
560,97
562,97
564,97
566,97
568,97
570,97
572,97
574,97
576,97
578,97
580,97
582,97
584,97
586,97
588,97
590,97
592,97
594,97
596,97
598,97
600,97
602,97
604,97
606,97
608,97
610,97
612,97
614,97
616,97
618,97
620,97
622,97
624,97
626,97
628,97
630,97
632,97
634,97
636,97
638,97
640,97
642,97
644,97
646,97
648,97
650,97
652,97
654,97
656,97
658,97
660,97
662,97
664,97
666,97
668,97
670,97
672,97
674,97
676,97
678,97
680,97
682,97
684,97
686,97
688,97
690,97
692,97
694,97
696,97
698,97
700,97
702,97
704,97
706,97
708,97
710,97
712,97
714,97
716,97
718,97
720,97
722,97
724,97
726,97
728,97
730,97
732,97
734,97
736,97
738,97
740,97
742,97
744,97
746,97
748,97
750,97
752,97
754,97
756,97
758,97
760,97
762,97
764,97
766,97
768,97
770,97
772,97
774,97
776,97
778,97
780,97
782,97
784,97
786,97
788,97
790,97
792,97
794,97
796,97
798,97
800,97
802,97
804,97
806,97
808,97
810,97
812,97
814,97
816,97
818,97
820,97
822,97
824,97
826,97
828,97
830,97
832,97
834,97
836,97
838,97
840,97
842,97
844,97
846,97
848,97
850,97
852,97
854,97
856,97
858,97
860,97
862,97
864,97
866,97
868,97
870,97
872,97
874,97
876,97
878,97
880,97
882,97
884,97
886,97
888,97
890,97
892,97
894,97
896,97
898,97
900,97
902,97
904,97
906,97
908,97
910,97
912,97
914,97
916,97
918,97
920,97
922,97
924,97
926,97
928,97
930,97
932,97
934,97
936,97
938,97
940,97
942,97
944,97
946,97
948,97
950,97
952,97
954,97
956,97
958,97
960,97
962,97
964,97
966,97
968,97
970,97
972,97
974,97
976,97
978,97
980,97
982,97
984,97
986,97
988,97
990,97
992,97
994,97
996,97
998,97
1000,97
1002,97
1004,97
1006,97
1008,97
1010,97
1012,97
1014,97
1016,97
1018,97
1020,97
1022,97
1024,97
1026,97
1028,97
1030,97
1032,97
1034,97
1036,97
1038,97
1040,97
1042,97
1044,97
1046,97
1048,97
1050,97
1052,97
1054,97
1056,97
1058,97
1060,97
1062,97
1064,97
1066,97
1068,97
1070,97
1072,97
1074,97
1076,97
1078,97
1080,97
1082,97
1084,97
1086,97
1088,97
1090,97
1092,97
1094,97
1096,97
1098,97
1100,97
1102,97
1104,97
1106,97
1108,97
1110,97
1112,97
1114,97
1116,97
1118,97
1120,97
1122,97
1124,97
1126,97
1128,97
1130,97
1132,97
1134,97
1136,97
1138,97
1140,97
1142,97
1144,97
1146,97
1148,97
1150,97
1152,97
1154,97
1156,97
1158,97
1160,97
1162,97
1164,97
1166,97
1168,97
1170,97
1172,97
1174,97
1176,97
1178,97
1180,97
1182,97
1184,97
1186,97
1188,97
1190,97
1192,97
1194,97
1196,97
1198,97
1200,97
1202,97
1204,97
1206,97
1208,97
1210,97
1212,97
1214,97
1216,97
1218,97
1220,97
1222,97
1224,97
1226,97
1228,97
1230,97
1232,97
1234,97
1236,97
1238,97
1240,97
1242,97
1244,97
1246,97
1248,97
1250,97
1252,97
1254,97
1256,97
1258,97
1260,97
1262,97
1264,97
1266,97
1268,97
1270,97
1272,97
1274,97
1276,97
1278,97
1280,97
1282,97
1284,97
1286,97
1288,97
1290,97
1292,97
1294,97
1296,97
1298,97
1300,97
1302,97
1304,97
1306,97
1308,97
1310,97
1312,97
1314,97
1316,97
1318,97
1320,97
1322,97
1324,97
1326,97
1328,97
1330,97
1332,97
1334,97
1336,97
1338,97
1340,97
1342,97
1344,97
1346,97
1348,97
1350,97
1352,97
1354,97
1356,97
1358,97
1360,97
1362,97
1364,97
1366,97
1368,97
1370,97
1372,97
1374,97
1376,97
1378,97
1380,97
1382,97
1384,97
1386,97
1388,97
1390,97
1392,97
1394,97
1396,97
1398,97
1400,97
1402,97
1404,97
1406,97
1408,97
1410,97
1412,97
1414,97
1416,97
1418,97
1420,97
1422,97
1424,97
1426,97
1428,97
1430,97
1432,97
1434,97
1436,97
1438,97
1440,97
1442,97
1444,97
1446,97
1448,97
1450,97
1452,97
1454,97
1456,97
1458,97
1460,97
1462,97
1464,97
1466,97
1468,97
1470,97
1472,97
1474,97
1476,97
1478,97
1480,97
1482,97
1484,97
1486,97
1488,97
1490,97
1492,97
1494,97
1496,97
1498,97
1500,97
1502,97
1504,97
1506,97
1508,97
1510,97
1512,97
1514,97
1516,97
1518,97
1520,97
1522,97
1524,97
1526,97
1528,97
1530,97
1532,97
1534,97
1536,97
1538,97
1540,97
1542,97
1544,97
1546,97
1548,97
1550,97
1552,97
1554,97
1556,97
1558,97
1560,97
1562,97
1564,97
1566,97
1568,97
1570,97
1572,97
1574,97
1576,97
1578,97
1580,97
1582,97
1584,97
1586,97
1588,97
1590,97
1592,97
1594,97
1596,97
1598,97
1600,97
1602,97
1604,97
1606,97
1608,97
1610,97
1612,97
1614,97
1616,97
1618,97
1620,97
1622,97
1624,97
1626,97
1628,97
1630,97
1632,97
1634,97
1636,97
1638,97
1640,97
1642,97
1644,97
1646,97
1648,97
1650,97
1652,97
1654,97
1656,97
1658,97
1660,97
1662,97
1664,97
1666,97
1668,97
1670,97
1672,97
1674,97
1676,97
1678,97
1680,97
1682,97
1684,97
1686,97
1688,97
1690,97
1692,97
1694,97
1696,97
1698,97
1700,97
1702,97
1704,97
1706,97
1708,97
1710,97
1712,97
1714,97
1716,97
1718,97
1720,97
1722,97
1724,97
1726,97
1728,97
1730,97
1732,97
1734,97
1736,97
1738,97
1740,97
1742,97
1744,97
1746,97
1748,97
1750,97
1752,97
1754,97
1756,97
1758,97
1760,97
1762,97
1764,97
1766,97
1768,97
1770,97
1772,97
1774,97
1776,97
1778,97
1780,97
1782,97
1784,97
1786,97
1788,97
1790,97
1792,97
1794,97
1796,97
1798,97
1800,97
1802,97
1804,97
1806,97
1808,97
1810,97
1812,97
1814,97
1816,97
1818,97
1820,97
1822,97
1824,97
1826,97
1828,97
1830,97
1832,97
1834,97
1836,97
1838,97
1840,97
1842,97
1844,97
1846,97
1848,97
1850,97
1852,97
1854,97
1856,97
1858,97
1860,97
1862,97
1864,97
1866,97
1868,97
1870,97
1872,97
1874,97
1876,97
1878,97
1880,97
1882,97
1884,97
1886,97
1888,97
1890,97
1892,97
1894,97
1896,97
1898,97
1900,97
1902,97
1904,97
1906,97
1908,97
1910,97
1912,97
1914,97
1916,97
1918,97
1920,97
1922,97
1924,97
1926,97
1928,97
1930,97
1932,97
1934,97
1936,97
1938,97
1940,97
1942,97
1944,97
1946,97
1948,97
1950,97
1952,97
1954,97
1956,97
1958,97
1960,97
1962,97
1964,97
1966,97
1968,97
1970,97
1972,97
1974,97
1976,97
1978,97
1980,97
1982,97
1984,97
1986,97
1988,97
1990,97
1992,97
1994,97
1996,97
1998,97
2000,97
2002,97
2004,97
2006,97
2008,97
2010,97
2012,97
2014,97
2016,97
2018,97
2020,97
2022,97
2024,97
2026,97
2028,97
2030,97
2032,97
2034,97
2036,97
2038,97
2040,97
2042,97
2044,97
2046,97
2048,97
2050,97
2052,97
2054,97
2056,97
2058,97
2060,97
2062,97
2064,97
2066,97
2068,97
2070,97
2072,97
2074,97
2076,97
2078,97
2080,97
2082,97
2084,97
2086,97
2088,97
2090,97
2092,97
2094,97
2096,97
2098,97
2100,97
2102,97
2104,97
2106,97
2108,97
2110,97
2112,97
2114,97
2116,97
2118,97
2120,97
2122,97
2124,97
2126,97
2128,97
2130,97
2132,97
2134,97
2136,97
2138,97
2140,97
2142,97
2144,97
2146,97
2148,97
2150,97
2152,97
2154,97
2156,97
2158,97
2160,97
2162,97
2164,97
2166,97
2168,97
2170,97
2172,97
2174,97
2176,97
2178,97
2180,97
2182,97
2184,97
2186,97
2188,97
2190,97
2192,97
2194,97
2196,97
2198,97
2200,97
2202,97
2204,97
2206,97
2208,97
2210,97
2212,97
2214,97
2216,97
2218,97
2220,97
2222,97
2224,97
2226,97
2228,97
2230,97
2232,97
2234,97
2236,97
2238,97
2240,97
2242,97
2244,97
2246,97
2248,97
2250,97
2252,97
2254,97
2256,97
2258,97
2260,97
2262,97
2264,97
2266,97
2268,97
2270,97
2272,97
2274,97
2276,97
2278,97
2280,97
2282,97
2284,97
2286,97
2288,97
2290,97
2292,97
2294,97
2296,97
2298,97
2300,97
2302,97
2304,97
2306,97
2308,97
2310,97
2312,97
2314,97
2316,97
2318,97
2320,97
2322,97
2324,97
2326,97
2328,97
2330,97
2332,97
2334,97
2336,97
2338,97
2340,97
2342,97
2344,97
2346,97
2348,97
2350,97
2352,97
2354,97
2356,97
2358,97
2360,97
2362,97
2364,97
2366,97
2368,97
2370,97
2372,97
2374,97
2376,97
2378,97
2380,97
2382,97
2384,97
2386,97
2388,97
2390,97
2392,97
2394,97
2396,97
2398,97
2400,97
2402,97
2404,97
2406,97
2408,97
2410,97
2412,97
2414,97
2416,97
2418,97
2420,97
2422,97
2424,97
2426,97
2428,97
2430,97
2432,97
2434,97
2436,97
2438,97
2440,97
2442,97
2444,97
2446,97
2448,97
2450,97
2452,97
2454,97
2456,97
2458,97
2460,97
2462,97
2464,97
2466,97
2468,97
2470,97
2472,97
2474,97
2476,97
2478,97
2480,97
2482,97
2484,97
2486,97
2488,97
2490,97
2492,97
2494,97
2496,97
2498,97
2500,97
2502,97
2504,97
2506,97
2508,97
2510,97
2512,97
2514,97
2516,97
2518,97
2520,97
2522,97
2524,97
2526,97
2528,97
2530,97
2532,97
2534,97
2536,97
2538,97
2540,97
2542,97
2544,97
2546,97
2548,97
2550,97
2552,97
2554,97
2556,97
2558,97
2560,97
2562,97
2564,97
2566,97
2568,97
2570,97
2572,97
2574,97
2576,97
2578,97
2580,97
2582,97
2584,97
2586,97
2588,97
2590,97
2592,97
2594,97
2596,97
2598,97
2600,97
2602,97
2604,97
2606,97
2608,97
2610,97
2612,97
2614,97
2616,97
2618,97
2620,97
2622,97
2624,97
2626,97
2628,97
2630,97
2632,97
2634,97
2636,97
2638,97
2640,97
2642,97
2644,97
2646,97
2648,97
2650,97
2652,97
2654,97
2656,97
2658,97
2660,97
2662,97
2664,97
2666,97
2668,97
2670,97
2672,97
2674,97
2676,97
2678,97
2680,97
2682,97
2684,97
2686,97
2688,97
2690,97
2692,97
2694,97
2696,97
2698,97
2700,97
2702,97
2704,97
2706,97
2708,97
2710,97
2712,97
2714,97
2716,97
2718,97
2720,97
2722,97
2724,97
2726,97
2728,97
2730,97
2732,97
2734,97
2736,97
2738,97
2740,97
2742,97
2744,97
2746,97
2748,97
2750,97
2752,97
2754,97
2756,97
2758,97
2760,97
2762,97
2764,97
2766,97
2768,97
2770,97
2772,97
2774,97
2776,97
2778,97
2780,97
2782,97
2784,97
2786,97
2788,97
2790,97
2792,97
2794,97
2796,97
2798,97
2800,97
2802,97
2804,97
2806,97
2808,97
2810,97
2812,97
2814,97
2816,97
2818,97
2820,97
2822,97
2824,97
2826,97
2828,97
2830,97
2832,97
2834,97
2836,97
2838,97
2840,97
2842,97
2844,97
2846,97
2848,97
2850,97
2852,97
2854,97
2856,97
2858,97
2860,97
2862,97
2864,97
2866,97
2868,97
2870,97
2872,97
2874,97
2876,97
2878,97
2880,97
2882,97
2884,97
2886,97
2888,97
2890,97
2892,97
2894,97
2896,97
2898,97
2900,97
2902,97
2904,97
2906,97
2908,97
2910,97
2912,97
2914,97
2916,97
2918,97
2920,97
2922,97
2924,97
2926,97
2928,97
2930,97
2932,97
2934,97
2936,97
2938,97
2940,97
2942,97
2944,97
2946,97
2948,97
2950,97
2952,97
2954,97
2956,97
2958,97
2960,97
2962,97
2964,97
2966,97
2968,97
2970,97
2972,97
2974,97
2976,97
