Tick,Current Floor
2,0
4,0
6,0
8,0
10,0
12,0
14,0
16,0
18,0
20,0
22,0
24,0
26,0
28,0
30,0
32,1
34,2
36,3
38,4
40,4
42,5
44,6
46,6
48,7
50,8
52,9
54,9
56,10
58,11
60,12
62,13
64,13
66,14
68,15
70,15
72,16
74,17
76,17
78,18
80,19
82,19
84,20
86,20
88,21
90,22
92,23
94,23
96,24
98,25
100,25
102,26
104,26
106,26
108,25
110,25
112,24
114,23
116,22
118,21
120,21
122,20
124,21
126,21
128,22
130,23
132,23
134,24
136,25
138,25
140,26
142,26
144,26
146,26
148,26
150,26
152,26
154,26
156,26
158,26
160,26
162,26
164,26
166,26
168,26
170,26
172,26
174,26
176,26
178,26
180,26
182,26
184,26
186,26
188,26
190,26
192,26
194,26
196,26
198,26
200,26
202,26
204,26
206,26
208,26
210,26
212,26
214,26
216,26
218,26
220,26
222,25
224,25
226,24
228,23
230,22
232,21
234,21
236,20
238,19
240,18
242,17
244,17
246,16
248,15
250,14
252,13
254,13
256,12
258,11
260,10
262,10
264,9
266,8
268,8
270,7
272,6
274,6
276,5
278,4
280,4
282,3
284,2
286,2
288,1
290,2
292,2
294,3
296,4
298,5
300,6
302,6
304,7
306,8
308,9
310,10
312,10
314,11
316,12
318,13
320,13
322,14
324,15
326,16
328,17
330,17
332,18
334,18
336,18
338,17
340,17
342,16
344,15
346,15
348,14
350,13
352,13
354,12
356,11
358,11
360,10
362,10
364,9
366,9
368,8
370,7
372,7
374,6
376,5
378,4
380,4
382,3
384,2
386,2
388,1
390,1
392,1
394,1
396,1
398,1
400,1
402,1
404,1
406,1
408,1
410,1
412,1
414,1
416,1
418,1
420,1
422,1
424,1
426,1
428,2
430,2
432,3
434,4
436,4
438,5
440,5
442,6
444,6
446,7
448,8
450,9
452,9
454,10
456,11
458,11
460,12
462,13
464,13
466,14
468,15
470,15
472,16
474,17
476,17
478,18
480,19
482,20
484,20
486,21
488,21
490,22
492,23
494,23
496,24
498,25
500,25
502,26
504,26
506,27
508,28
