Tick,Current Floor
2,0
4,0
6,0
8,0
10,0
12,0
14,0
16,0
18,0
20,0
22,0
24,0
26,1
28,2
30,2
32,3
34,4
36,4
38,5
40,6
42,6
44,7
46,8
48,8
50,9
52,10
54,11
56,11
58,12
60,13
62,14
64,15
66,15
68,16
70,17
72,18
74,19
76,19
78,20
80,19
82,18
84,19
86,19
88,20
90,19
92,18
94,17
96,17
98,16
100,15
102,15
104,14
106,13
108,13
110,12
112,12
114,11
116,10
118,10
120,9
122,8
124,7
126,7
128,6
130,5
132,4
134,4
136,3
138,4
140,4
142,5
144,6
146,7
148,8
150,8
152,9
154,10
156,11
158,11
160,12
162,13
164,14
166,14
168,15
170,16
172,16
174,17
176,17
178,18
180,19
182,19
184,20
186,20
188,21
190,22
192,23
194,23
196,24
198,25
200,25
202,26
204,26
206,26
208,25
210,25
212,24
214,23
216,22
218,21
220,21
222,20
224,19
226,18
228,17
230,17
232,16
234,15
236,14
238,13
240,13
242,12
244,11
246,11
248,10
250,10
252,9
254,8
256,8
258,7
260,6
262,6
264,5
266,4
268,3
270,3
272,2
274,2
276,1
278,0
280,1
282,2
284,2
286,3
288,4
290,5
292,6
294,6
296,7
298,8
300,8
302,9
304,10
306,10
308,11
310,12
312,13
314,12
316,11
318,11
320,10
322,9
324,8
326,8
328,7
330,6
332,6
334,5
336,4
338,4
340,3
342,2
344,2
346,1
348,1
350,1
352,1
354,1
356,1
358,1
360,1
362,1
364,1
366,1
368,1
370,1
372,1
374,1
376,1
378,1
380,1
382,2
384,2
386,3
388,4
390,5
392,6
394,6
396,7
398,6
400,5
402,4
404,4
406,3
408,4
410,4
412,5
414,6
416,5
418,6
420,7
422,7
424,8
426,9
428,10
430,10
432,11
434,12
436,13
438,13
440,14
442,15
444,16
446,17
448,17
450,18
452,19
454,19
456,20
458,21
460,20
462,19
464,19
466,18
468,17
470,16
472,15
474,15
476,14
478,13
480,12
482,11
484,11
486,10
488,9
490,8
492,8
494,7
496,6
498,5
500,4
502,4
504,3
506,4
508,3
