Tick,Current Floor
2,0
4,0
6,0
8,0
10,0
12,0
14,0
16,0
18,0
20,0
22,1
24,2
26,3
28,3
30,4
32,5
34,6
36,6
38,7
40,8
42,9
44,9
46,10
48,11
50,11
52,12
54,13
56,13
58,14
60,15
62,16
64,16
66,17
68,18
70,19
72,19
74,20
76,21
78,22
80,23
82,23
84,24
86,25
88,25
90,26
92,27
94,28
96,28
98,28
100,28
102,28
104,28
106,28
108,28
110,28
112,28
114,28
116,29
118,29
120,30
122,29
124,29
126,28
128,27
130,26
132,26
134,25
136,24
138,23
140,23
142,22
144,21
146,21
148,20
150,19
152,19
154,18
156,17
158,17
160,16
162,15
164,14
166,13
168,13
170,12
172,11
174,11
176,10
178,9
180,8
182,8
184,7
186,6
188,5
190,4
192,4
194,3
196,2
198,2
200,1
202,1
204,0
206,1
208,2
210,3
212,3
214,4
216,5
218,6
220,6
222,7
224,8
226,8
228,9
230,10
232,10
234,11
236,12
238,13
240,13
242,14
244,15
246,15
248,16
250,17
252,18
254,19
256,19
258,20
260,21
262,21
264,22
266,23
268,23
270,24
272,24
274,25
276,25
278,26
280,27
282,27
284,28
286,29
288,28
290,27
292,27
294,26
296,25
298,25
300,24
302,23
304,23
306,22
308,21
310,21
312,20
314,19
316,19
318,18
320,17
322,16
324,16
326,15
328,14
330,14
332,13
334,12
336,12
338,11
340,11
342,10
344,9
346,8
348,8
350,7
352,7
354,6
356,6
358,5
360,4
362,4
364,3
366,2
368,2
370,2
372,3
374,4
376,4
378,5
380,6
382,6
384,7
386,8
388,9
390,10
392,10
394,11
396,12
398,13
400,13
402,14
404,15
406,16
408,17
410,17
412,18
414,19
416,20
418,21
420,21
422,22
424,23
426,24
428,24
430,25
432,25
434,26
436,27
438,27
440,27
442,26
444,25
446,25
448,24
450,23
452,24
454,25
456,26
458,27
460,27
462,28
464,29
466,29
468,30
470,30
472,30
474,30
476,30
478,30
480,30
482,29
484,29
486,28
488,27
490,26
492,25
494,25
496,24
498,23
500,23
502,22
504,21
506,20
508,19
