Tick,Current Floor
2,0
4,0
6,0
8,0
10,0
12,1
14,2
16,3
18,4
20,4
22,5
24,6
26,7
28,8
30,8
32,9
34,10
36,11
38,11
40,12
42,13
44,14
46,15
48,15
50,16
52,17
54,17
56,18
58,19
60,20
62,21
64,21
66,22
68,23
70,24
72,25
74,25
76,26
78,27
80,27
82,28
84,29
86,29
88,30
90,29
92,29
94,28
96,27
98,27
100,26
102,25
104,24
106,23
108,23
110,22
112,21
114,21
116,20
118,19
120,18
122,17
124,17
126,16
128,15
130,15
132,14
134,13
136,12
138,12
140,11
142,11
144,10
146,9
148,9
150,8
152,8
154,7
156,7
158,6
160,6
162,5
164,4
166,3
168,3
170,2
172,1
174,1
176,0
178,1
180,2
182,2
184,3
186,4
188,4
190,5
192,6
194,6
196,7
198,7
200,8
202,8
204,9
206,10
208,11
210,11
212,12
214,13
216,13
218,14
220,15
222,15
224,16
226,17
228,17
230,18
232,19
234,20
236,20
238,21
240,22
242,22
244,23
246,23
248,24
250,25
252,25
254,26
256,27
258,27
260,28
262,29
264,30
266,30
268,30
270,30
272,30
274,29
276,28
278,27
280,27
282,26
284,25
286,24
288,23
290,24
292,25
294,25
296,26
298,26
300,27
302,28
304,28
306,28
308,28
310,28
312,28
314,28
316,28
318,28
320,28
322,28
324,28
326,28
328,28
330,28
332,28
334,29
336,30
338,29
340,29
342,28
344,27
346,26
348,25
350,25
352,24
354,23
356,23
358,22
360,21
362,20
364,19
366,19
368,18
370,17
372,16
374,15
376,15
378,14
380,15
382,16
384,17
386,17
388,18
390,19
392,19
394,20
396,21
398,21
400,22
402,23
404,23
406,24
408,25
410,25
412,26
414,26
416,27
418,28
420,28
422,29
424,30
426,30
428,30
430,30
432,30
434,30
436,30
438,30
440,30
442,30
444,30
446,30
448,30
450,30
452,30
454,30
456,30
458,30
460,30
462,29
464,29
466,28
468,27
470,26
472,25
474,25
476,24
478,23
480,22
482,23
484,23
486,24
488,25
490,25
492,26
494,27
496,27
498,28
500,29
502,28
504,29
506,29
508,29
