Tick,Current Floor
2,0
4,0
6,0
8,0
10,0
12,0
14,0
16,0
18,0
20,0
22,0
24,0
26,0
28,0
30,0
32,0
34,0
36,0
38,0
40,0
42,0
44,0
46,0
48,0
50,0
52,0
54,0
56,0
58,0
60,0
62,0
64,0
66,0
68,0
70,0
72,0
74,0
76,0
78,0
80,0
82,0
84,0
86,0
88,0
90,0
92,0
94,0
96,0
98,0
100,0
102,0
104,0
106,0
108,0
110,0
112,0
114,0
116,0
118,0
120,0
122,0
124,0
126,0
128,0
130,0
132,0
134,0
136,0
138,0
140,0
142,0
144,0
146,0
148,0
150,0
152,0
154,0
156,0
158,0
160,0
162,0
164,0
166,0
168,0
170,0
172,0
174,0
176,0
178,0
180,0
182,0
184,0
186,0
188,0
190,0
192,0
194,0
196,0
198,0
200,0
202,0
204,0
206,0
208,0
210,0
212,0
214,0
216,1
218,2
220,3
222,4
224,5
226,6
228,7
230,6
232,7
234,8
236,9
238,10
240,11
242,12
244,13
246,14
248,15
250,14
252,14
254,15
256,16
258,17
260,17
262,18
264,19
266,20
268,21
270,22
272,23
274,24
276,25
278,26
280,27
282,28
284,29
286,30
288,29
290,30
292,31
294,32
296,31
298,32
300,31
302,32
304,33
306,34
308,35
310,36
312,37
314,38
316,39
318,40
320,41
322,42
324,43
326,44
328,45
330,45
332,46
334,47
336,48
338,48
340,49
342,50
344,51
346,52
348,53
350,53
352,54
354,55
356,56
358,57
360,58
362,59
364,60
366,60
368,61
370,62
372,63
374,63
376,64
378,65
380,66
382,67
384,68
386,69
388,70
390,71
392,72
394,73
396,74
398,75
400,76
402,77
404,76
406,77
408,77
410,78
412,79
414,80
416,81
418,82
420,83
422,83
424,83
426,84
428,84
430,85
432,86
434,87
436,88
438,89
440,89
442,90
444,91
446,92
448,93
450,93
452,94
454,95
456,95
458,95
460,94
462,95
464,95
466,94
468,95
470,95
472,96
474,97
476,98
478,99
480,98
482,97
484,96
486,95
488,94
490,93
492,92
494,91
496,90
498,89
500,88
502,89
504,90
506,91
508,91
510,92
512,93
514,94
516,95
518,96
520,97
522,98
524,99
526,100
528,99
530,99
532,98
534,97
536,96
538,95
540,94
542,95
544,96
546,96
548,97
550,98
552,97
554,96
556,95
558,94
560,93
562,92
564,91
566,90
568,89
570,88
572,87
574,88
576,89
578,90
580,91
582,92
584,93
586,94
588,95
590,96
592,97
594,98
596,99
598,98
600,97
602,96
604,95
606,94
608,93
610,92
612,91
614,90
616,89
618,89
620,89
622,88
624,88
626,87
628,86
630,85
632,84
634,83
636,83
638,82
640,81
642,80
644,79
646,78
648,77
650,76
652,75
654,74
656,73
658,72
660,71
662,70
664,69
666,68
668,67
670,66
672,65
674,64
676,63
678,62
680,61
682,60
684,59
686,58
688,57
690,56
692,55
694,54
696,53
698,52
700,52
702,51
704,50
706,49
708,48
710,47
712,46
714,45
716,44
718,43
720,42
722,41
724,40
726,39
728,38
730,37
732,36
734,35
736,34
738,33
740,32
742,31
744,30
746,29
748,28
750,27
752,26
754,25
756,24
758,23
760,22
762,21
764,21
766,20
768,19
770,18
772,17
774,16
776,15
778,14
780,13
782,12
784,11
786,10
788,9
790,8
792,8
794,7
796,6
798,5
800,4
802,3
804,4
806,5
808,6
810,7
812,7
814,8
816,9
818,10
820,11
822,12
824,13
826,14
828,15
830,16
832,17
834,18
836,19
838,20
840,21
842,22
844,23
846,24
848,25
850,26
852,27
854,28
856,29
858,30
860,31
862,32
864,33
866,34
868,35
870,36
872,37
874,38
876,39
878,40
880,41
882,42
884,43
886,44
888,45
890,46
892,47
894,48
896,49
898,50
900,51
902,52
904,53
906,54
908,55
910,56
912,57
914,58
916,59
918,60
920,61
922,62
924,63
926,64
928,65
930,66
932,67
934,68
936,69
938,70
940,71
942,72
944,73
946,74
948,75
950,76
952,77
954,78
956,79
958,80
960,81
962,82
964,83
966,84
968,85
970,86
972,87
974,88
976,88
978,87
980,86
982,87
984,88
986,89
988,88
990,87
992,86
994,85
996,84
998,83
1000,82
1002,81
1004,80
1006,79
1008,78
1010,77
1012,76
1014,75
1016,74
1018,73
1020,72
1022,71
1024,70
1026,69
1028,68
1030,67
1032,66
1034,65
1036,64
1038,63
1040,62
1042,61
1044,60
1046,59
1048,58
1050,57
1052,56
1054,55
1056,54
1058,53
1060,52
1062,51
1064,50
1066,49
1068,49
1070,48
1072,47
1074,46
1076,45
1078,44
1080,43
1082,42
1084,41
1086,40
1088,39
1090,38
1092,37
1094,36
1096,35
1098,34
1100,33
1102,32
1104,31
1106,30
1108,29
1110,28
1112,27
1114,26
1116,25
1118,24
1120,23
1122,22
1124,21
1126,20
1128,19
1130,18
1132,17
1134,16
1136,15
1138,15
1140,14
1142,13
1144,12
1146,11
1148,10
1150,9
1152,8
1154,8
1156,7
1158,7
1160,8
1162,7
1164,7
1166,8
1168,7
1170,7
1172,6
1174,5
1176,4
1178,3
1180,3
1182,2
1184,3
1186,2
1188,1
1190,2
1192,3
1194,4
1196,5
1198,5
1200,6
1202,7
1204,8
1206,9
1208,10
1210,10
1212,11
1214,12
1216,13
1218,14
1220,15
1222,16
1224,17
1226,18
1228,19
1230,20
1232,21
1234,22
1236,23
1238,24
1240,25
1242,26
1244,27
1246,28
1248,29
1250,30
1252,31
1254,32
1256,33
1258,34
1260,34
1262,35
1264,36
1266,37
1268,38
1270,39
1272,40
1274,41
1276,41
1278,42
1280,43
1282,44
1284,45
1286,46
1288,47
1290,47
1292,48
1294,49
1296,50
1298,51
1300,52
1302,53
1304,54
1306,55
1308,56
1310,57
1312,58
1314,59
1316,60
1318,61
1320,62
1322,63
1324,64
1326,64
1328,65
1330,66
1332,67
1334,68
1336,68
1338,69
1340,70
1342,70
1344,71
1346,72
1348,73
1350,73
1352,74
1354,75
1356,75
1358,76
1360,77
1362,78
1364,79
1366,80
1368,81
1370,82
1372,83
1374,83
1376,84
1378,85
1380,86
1382,87
1384,88
1386,89
1388,90
1390,91
1392,91
1394,92
1396,93
1398,93
1400,94
1402,95
1404,95
1406,96
1408,97
1410,98
1412,99
1414,100
1416,99
1418,98
1420,97
1422,96
1424,95
1426,94
1428,93
1430,92
1432,91
1434,90
1436,89
1438,88
1440,87
1442,86
1444,85
1446,84
1448,83
1450,82
1452,81
1454,80
1456,79
1458,78
1460,77
1462,76
1464,75
1466,74
1468,73
1470,72
1472,71
1474,70
1476,69
1478,68
1480,67
1482,66
1484,65
1486,64
1488,64
1490,63
1492,62
1494,61
1496,60
1498,59
1500,58
1502,57
1504,56
1506,55
1508,54
1510,53
1512,52
1514,51
1516,50
1518,49
1520,48
1522,47
1524,46
1526,45
1528,44
1530,43
1532,42
1534,41
1536,40
1538,39
1540,38
1542,37
1544,36
1546,36
1548,35
1550,34
1552,33
1554,32
1556,31
1558,30
1560,29
1562,28
1564,27
1566,26
1568,25
1570,24
1572,23
1574,22
1576,21
1578,20
1580,19
1582,18
1584,17
1586,16
1588,15
1590,14
1592,13
1594,12
1596,11
1598,10
1600,9
1602,8
1604,7
1606,7
1608,6
1610,5
1612,4
1614,3
1616,2
1618,1
1620,0
1622,0
1624,0
1626,0
1628,0
1630,1
1632,2
1634,3
1636,4
1638,5
1640,6
1642,7
1644,8
1646,9
1648,10
1650,11
1652,12
1654,13
1656,14
1658,15
1660,16
1662,17
1664,18
1666,19
1668,19
1670,20
1672,21
1674,20
1676,19
1678,18
1680,17
1682,16
1684,16
1686,15
1688,14
1690,13
1692,12
1694,11
1696,10
1698,9
1700,8
1702,7
1704,6
1706,5
1708,4
1710,3
1712,3
1714,3
1716,3
1718,3
1720,3
1722,3
1724,3
1726,3
1728,3
1730,3
1732,3
1734,3
1736,3
1738,3
1740,3
1742,3
1744,3
1746,3
1748,3
1750,3
1752,3
1754,3
1756,3
1758,3
1760,3
1762,3
1764,3
1766,4
1768,5
1770,6
1772,7
1774,8
1776,9
1778,10
1780,11
1782,12
1784,13
1786,14
1788,15
1790,16
1792,16
1794,16
1796,17
1798,18
1800,18
1802,19
1804,20
1806,21
1808,22
1810,23
1812,24
1814,25
1816,26
1818,27
1820,28
1822,29
1824,30
1826,31
1828,32
1830,33
1832,33
1834,34
1836,35
1838,36
1840,37
1842,38
1844,39
1846,40
1848,41
1850,42
1852,43
1854,44
1856,45
1858,46
1860,47
1862,48
1864,49
1866,50
1868,51
1870,52
1872,53
1874,53
1876,54
1878,55
1880,56
1882,57
1884,58
1886,59
1888,60
1890,61
1892,62
1894,63
1896,63
1898,64
1900,65
1902,66
1904,67
1906,68
1908,69
1910,70
1912,71
1914,72
1916,73
1918,74
1920,75
1922,76
1924,77
1926,78
1928,79
1930,80
1932,81
1934,82
1936,83
1938,84
1940,85
1942,86
1944,87
1946,88
1948,89
1950,90
1952,91
1954,92
1956,93
1958,92
1960,91
1962,90
1964,89
1966,88
1968,87
1970,86
1972,85
1974,84
1976,83
1978,82
1980,81
1982,80
1984,79
1986,78
1988,77
1990,76
1992,75
1994,74
1996,73
1998,72
2000,71
2002,70
2004,69
2006,68
2008,67
2010,66
2012,67
2014,68
2016,69
2018,70
2020,71
2022,72
2024,73
2026,72
2028,71
2030,70
2032,69
2034,68
2036,67
2038,66
2040,65
2042,64
2044,63
2046,62
2048,61
2050,60
2052,59
2054,58
2056,58
2058,57
2060,56
2062,55
2064,54
2066,53
2068,52
2070,51
2072,50
2074,49
2076,48
2078,47
2080,46
2082,46
2084,45
2086,44
2088,43
2090,42
2092,41
2094,40
2096,39
2098,38
2100,37
2102,36
2104,35
2106,34
2108,33
2110,32
2112,31
2114,30
2116,29
2118,28
2120,27
2122,26
2124,25
2126,24
2128,23
2130,22
2132,21
2134,20
2136,19
2138,18
2140,17
2142,16
2144,15
2146,14
2148,14
2150,13
2152,12
2154,11
2156,10
2158,11
2160,12
2162,13
2164,14
2166,15
2168,16
2170,17
2172,18
2174,19
2176,20
2178,21
2180,22
2182,23
2184,23
2186,24
2188,23
2190,24
2192,23
2194,22
2196,21
2198,20
2200,19
2202,18
2204,17
2206,16
2208,15
2210,14
2212,13
2214,13
2216,12
2218,11
2220,10
2222,9
2224,8
2226,7
2228,7
2230,6
2232,5
2234,5
2236,4
2238,3
2240,2
2242,1
2244,0
2246,1
2248,0
2250,1
2252,2
2254,3
2256,4
2258,4
2260,5
2262,6
2264,7
2266,8
2268,9
2270,10
2272,11
2274,12
2276,13
2278,14
2280,15
2282,16
2284,17
2286,18
2288,19
2290,20
2292,20
2294,21
2296,22
2298,23
2300,24
2302,25
2304,26
2306,27
2308,28
2310,29
2312,30
2314,31
2316,32
2318,33
2320,33
2322,34
2324,35
2326,36
2328,37
2330,38
2332,39
2334,40
2336,41
2338,42
2340,43
2342,44
2344,45
2346,46
2348,47
2350,48
2352,49
2354,50
2356,51
2358,52
2360,53
2362,54
2364,55
2366,56
2368,57
2370,58
2372,59
2374,60
2376,61
2378,62
2380,63
2382,64
2384,65
2386,66
2388,67
2390,68
2392,69
2394,70
2396,71
2398,72
2400,73
2402,73
2404,74
2406,75
2408,76
2410,77
2412,78
2414,79
2416,80
2418,81
2420,82
2422,83
2424,83
2426,84
2428,85
2430,86
2432,87
2434,88
2436,88
2438,89
2440,90
2442,91
2444,92
2446,93
2448,93
2450,93
2452,93
2454,93
2456,92
2458,91
2460,91
2462,90
2464,89
2466,88
2468,87
2470,86
2472,85
2474,84
2476,83
2478,82
2480,81
2482,80
2484,79
2486,78
2488,77
2490,76
2492,75
2494,74
2496,73
2498,72
2500,71
2502,70
2504,69
2506,68
2508,67
2510,66
2512,65
2514,64
2516,63
2518,62
2520,61
2522,60
2524,59
2526,59
2528,58
2530,57
2532,56
2534,55
2536,54
2538,53
2540,52
2542,51
2544,50
2546,51
2548,50
2550,49
2552,48
2554,47
2556,47
2558,46
2560,45
2562,44
2564,43
2566,42
2568,42
2570,41
2572,40
2574,39
2576,38
2578,37
2580,36
2582,35
2584,35
2586,34
2588,33
2590,32
2592,31
2594,30
2596,29
2598,29
2600,28
2602,27
2604,27
2606,26
2608,25
2610,24
2612,23
2614,22
2616,21
2618,20
2620,19
2622,18
2624,17
2626,16
2628,15
2630,14
2632,13
2634,12
2636,12
2638,11
2640,10
2642,9
2644,8
2646,7
2648,6
2650,6
2652,5
2654,4
2656,3
2658,2
2660,2
2662,2
2664,2
2666,2
2668,2
2670,2
2672,2
2674,2
2676,2
2678,2
2680,2
2682,2
2684,2
2686,2
2688,2
2690,2
2692,2
2694,2
2696,2
2698,2
2700,2
2702,2
2704,2
2706,2
2708,2
2710,2
2712,2
2714,2
2716,2
2718,2
2720,2
2722,2
2724,2
2726,2
2728,2
2730,2
2732,2
2734,2
2736,2
2738,2
2740,2
2742,2
2744,2
2746,2
2748,2
2750,2
2752,2
2754,2
2756,2
2758,2
2760,2
2762,2
2764,2
2766,2
2768,2
2770,2
2772,2
2774,2
2776,2
2778,2
2780,2
2782,2
2784,2
2786,2
2788,2
2790,2
2792,2
2794,2
2796,2
2798,2
2800,2
2802,2
2804,2
2806,2
2808,2
2810,2
2812,2
2814,2
2816,2
2818,2
2820,2
2822,2
2824,2
2826,2
2828,2
2830,2
2832,2
2834,2
2836,2
2838,2
2840,2
2842,2
2844,2
2846,2
2848,2
2850,2
2852,2
2854,2
2856,2
2858,2
2860,2
2862,2
2864,2
2866,2
2868,2
2870,2
2872,2
2874,2
2876,2
2878,2
2880,2
2882,2
2884,2
2886,2
2888,2
2890,2
2892,2
2894,2
2896,2
2898,2
2900,2
2902,2
2904,2
2906,2
2908,2
2910,2
2912,2
2914,2
2916,2
2918,2
2920,2
2922,2
2924,2
2926,2
2928,2
2930,2
2932,2
2934,2
2936,2
2938,3
2940,4
2942,5
2944,6
2946,7
2948,8
2950,9
2952,10
2954,11
2956,12
2958,13
2960,14
2962,15
2964,16
2966,16
2968,17
2970,18
2972,19
2974,20
2976,21
