Tick,Current Floor
2,0
4,0
6,0
8,0
10,0
12,0
14,0
16,0
18,0
20,0
22,0
24,0
26,0
28,0
30,0
32,0
34,0
36,0
38,0
40,0
42,0
44,0
46,0
48,0
50,0
52,0
54,0
56,0
58,0
60,0
62,0
64,0
66,0
68,0
70,0
72,0
74,0
76,0
78,0
80,0
82,0
84,0
86,0
88,0
90,0
92,0
94,0
96,0
98,0
100,0
102,0
104,0
106,0
108,0
110,0
112,0
114,0
116,0
118,0
120,0
122,0
124,0
126,0
128,0
130,0
132,0
134,0
136,0
138,1
140,2
142,3
144,4
146,5
148,6
150,7
152,8
154,9
156,10
158,11
160,12
162,13
164,14
166,13
168,12
170,11
172,10
174,11
176,12
178,13
180,14
182,15
184,16
186,17
188,18
190,19
192,20
194,21
196,22
198,23
200,24
202,25
204,26
206,27
208,28
210,29
212,30
214,31
216,32
218,33
220,34
222,35
224,36
226,37
228,38
230,39
232,40
234,41
236,42
238,43
240,44
242,45
244,46
246,47
248,48
250,49
252,50
254,51
256,52
258,53
260,54
262,55
264,56
266,56
268,57
270,58
272,59
274,60
276,61
278,62
280,63
282,64
284,65
286,66
288,67
290,68
292,69
294,70
296,70
298,71
300,72
302,73
304,74
306,75
308,76
310,77
312,78
314,79
316,80
318,81
320,82
322,83
324,84
326,85
328,86
330,87
332,88
334,87
336,86
338,86
340,85
342,84
344,83
346,82
348,81
350,80
352,79
354,78
356,77
358,76
360,75
362,74
364,73
366,72
368,71
370,70
372,69
374,68
376,67
378,66
380,65
382,64
384,63
386,62
388,61
390,60
392,59
394,58
396,57
398,56
400,55
402,54
404,53
406,52
408,51
410,50
412,49
414,48
416,47
418,46
420,45
422,44
424,43
426,42
428,41
430,40
432,39
434,38
436,37
438,36
440,35
442,34
444,33
446,33
448,32
450,31
452,30
454,29
456,28
458,27
460,26
462,25
464,24
466,23
468,22
470,21
472,20
474,19
476,18
478,17
480,16
482,15
484,14
486,13
488,12
490,11
492,10
494,9
496,8
498,7
500,6
502,5
504,4
506,3
508,2
510,1
512,2
514,3
516,2
518,1
520,0
522,0
524,0
526,0
528,0
530,0
532,0
534,0
536,0
538,0
540,0
542,0
544,0
546,0
548,0
550,0
552,0
554,0
556,0
558,1
560,2
562,3
564,4
566,5
568,6
570,7
572,8
574,9
576,10
578,11
580,11
582,12
584,13
586,14
588,15
590,16
592,17
594,18
596,19
598,20
600,21
602,22
604,23
606,24
608,25
610,26
612,27
614,28
616,29
618,30
620,31
622,32
624,33
626,34
628,35
630,36
632,37
634,38
636,39
638,40
640,40
642,41
644,42
646,43
648,44
650,45
652,46
654,47
656,48
658,49
660,50
662,51
664,52
666,53
668,54
670,55
672,56
674,57
676,58
678,59
680,60
682,61
684,62
686,63
688,64
690,65
692,66
694,67
696,68
698,69
700,70
702,71
704,72
706,73
708,74
710,75
712,76
714,76
716,77
718,78
720,79
722,80
724,80
726,81
728,82
730,83
732,84
734,85
736,86
738,87
740,88
742,89
744,89
746,90
748,91
750,92
752,93
754,94
756,95
758,96
760,96
762,97
764,98
766,99
768,99
770,99
772,99
774,99
776,99
778,99
780,99
782,99
784,99
786,99
788,99
790,99
792,99
794,99
796,98
798,97
800,98
802,99
804,100
806,99
808,98
810,98
812,97
814,96
816,95
818,94
820,93
822,92
824,91
826,90
828,89
830,88
832,87
834,86
836,85
838,84
840,83
842,82
844,81
846,80
848,79
850,78
852,77
854,76
856,75
858,74
860,73
862,72
864,71
866,70
868,69
870,68
872,67
874,66
876,65
878,64
880,63
882,62
884,62
886,63
888,64
890,65
892,64
894,63
896,62
898,61
900,60
902,59
904,58
906,57
908,56
910,55
912,54
914,53
916,52
918,51
920,50
922,49
924,48
926,47
928,46
930,45
932,44
934,43
936,42
938,41
940,40
942,39
944,38
946,37
948,36
950,35
952,35
954,34
956,33
958,32
960,31
962,30
964,30
966,29
968,28
970,27
972,26
974,25
976,24
978,23
980,22
982,21
984,20
986,19
988,18
990,17
992,16
994,15
996,14
998,13
1000,12
1002,11
1004,10
1006,10
1008,9
1010,8
1012,7
1014,6
1016,5
1018,4
1020,3
1022,2
1024,2
1026,1
1028,0
1030,0
1032,0
1034,0
1036,0
1038,0
1040,0
1042,0
1044,0
1046,0
1048,0
1050,0
1052,1
1054,2
1056,3
1058,4
1060,5
1062,6
1064,7
1066,8
1068,9
1070,10
1072,11
1074,12
1076,13
1078,14
1080,15
1082,16
1084,17
1086,17
1088,18
1090,19
1092,20
1094,21
1096,22
1098,23
1100,23
1102,24
1104,25
1106,26
1108,27
1110,28
1112,29
1114,30
1116,31
1118,32
1120,33
1122,34
1124,35
1126,36
1128,36
1130,37
1132,38
1134,39
1136,40
1138,41
1140,42
1142,43
1144,43
1146,44
1148,45
1150,46
1152,46
1154,47
1156,48
1158,49
1160,50
1162,51
1164,52
1166,53
1168,54
1170,55
1172,56
1174,57
1176,58
1178,59
1180,60
1182,61
1184,62
1186,63
1188,64
1190,64
1192,65
1194,66
1196,67
1198,68
1200,69
1202,70
1204,71
1206,72
1208,73
1210,74
1212,75
1214,76
1216,77
1218,78
1220,78
1222,79
1224,80
1226,81
1228,82
1230,83
1232,84
1234,85
1236,86
1238,87
1240,88
1242,88
1244,89
1246,90
1248,91
1250,92
1252,93
1254,94
1256,95
1258,95
1260,96
1262,97
1264,97
1266,97
1268,97
1270,97
1272,97
1274,97
1276,97
1278,97
1280,97
1282,97
1284,97
1286,97
1288,97
1290,97
1292,97
1294,97
1296,97
1298,97
1300,97
1302,97
1304,97
1306,97
1308,97
1310,97
1312,97
1314,97
1316,97
1318,97
1320,97
1322,97
1324,97
1326,97
1328,97
1330,97
1332,97
1334,97
1336,97
1338,96
1340,95
1342,94
1344,93
1346,92
1348,91
1350,90
1352,89
1354,88
1356,87
1358,86
1360,85
1362,84
1364,83
1366,82
1368,81
1370,80
1372,79
1374,78
1376,77
1378,77
1380,78
1382,78
1384,77
1386,76
1388,75
1390,74
1392,74
1394,73
1396,72
1398,71
1400,70
1402,69
1404,69
1406,70
1408,71
1410,72
1412,73
1414,74
1416,74
1418,75
1420,76
1422,77
1424,78
1426,78
1428,79
1430,80
1432,81
1434,82
1436,83
1438,83
1440,84
1442,85
1444,86
1446,87
1448,88
1450,89
1452,90
1454,91
1456,92
1458,93
1460,94
1462,95
1464,96
1466,97
1468,98
1470,99
1472,98
1474,97
1476,96
1478,95
1480,94
1482,93
1484,93
1486,93
1488,94
1490,95
1492,96
1494,97
1496,98
1498,99
1500,99
1502,100
1504,99
1506,98
1508,97
1510,96
1512,95
1514,94
1516,93
1518,92
1520,91
1522,90
1524,89
1526,88
1528,87
1530,86
1532,85
1534,84
1536,83
1538,82
1540,81
1542,80
1544,79
1546,78
1548,77
1550,76
1552,75
1554,74
1556,73
1558,72
1560,71
1562,70
1564,69
1566,70
1568,71
1570,72
1572,73
1574,74
1576,75
1578,76
1580,77
1582,77
1584,76
1586,75
1588,75
1590,74
1592,73
1594,72
1596,71
1598,70
1600,69
1602,68
1604,67
1606,66
1608,65
1610,65
1612,64
1614,63
1616,62
1618,61
1620,60
1622,59
1624,58
1626,57
1628,56
1630,55
1632,54
1634,53
1636,52
1638,51
1640,50
1642,49
1644,48
1646,47
1648,46
1650,45
1652,44
1654,43
1656,42
1658,41
1660,40
1662,39
1664,38
1666,37
1668,36
1670,35
1672,34
1674,33
1676,32
1678,31
1680,30
1682,30
1684,29
1686,28
1688,27
1690,26
1692,25
1694,24
1696,23
1698,23
1700,22
1702,21
1704,20
1706,19
1708,18
1710,17
1712,16
1714,15
1716,14
1718,13
1720,12
1722,11
1724,10
1726,9
1728,8
1730,7
1732,6
1734,5
1736,4
1738,3
1740,2
1742,1
1744,1
1746,1
1748,1
1750,1
1752,1
1754,1
1756,1
1758,1
1760,1
1762,1
1764,1
1766,1
1768,1
1770,1
1772,1
1774,1
1776,1
1778,1
1780,1
1782,1
1784,1
1786,1
1788,1
1790,1
1792,1
1794,1
1796,1
1798,1
1800,1
1802,1
1804,1
1806,1
1808,1
1810,1
1812,1
1814,1
1816,1
1818,1
1820,1
1822,1
1824,1
1826,1
1828,1
1830,1
1832,1
1834,1
1836,1
1838,1
1840,2
1842,3
1844,4
1846,5
1848,6
1850,7
1852,8
1854,9
1856,10
1858,11
1860,12
1862,13
1864,14
1866,15
1868,16
1870,17
1872,18
1874,19
1876,20
1878,21
1880,22
1882,23
1884,24
1886,25
1888,26
1890,27
1892,28
1894,29
1896,30
1898,31
1900,32
1902,33
1904,34
1906,35
1908,36
1910,37
1912,38
1914,38
1916,39
1918,40
1920,41
1922,42
1924,43
1926,44
1928,45
1930,46
1932,45
1934,44
1936,43
1938,42
1940,41
1942,40
1944,39
1946,39
1948,38
1950,37
1952,36
1954,35
1956,35
1958,34
1960,33
1962,32
1964,32
1966,31
1968,30
1970,29
1972,30
1974,29
1976,29
1978,28
1980,27
1982,26
1984,25
1986,24
1988,23
1990,23
1992,22
1994,21
1996,20
1998,20
2000,19
2002,18
2004,17
2006,17
2008,16
2010,15
2012,14
2014,13
2016,12
2018,11
2020,11
2022,10
2024,9
2026,9
2028,9
2030,10
2032,9
2034,9
2036,8
2038,7
2040,6
2042,6
2044,5
2046,4
2048,3
2050,4
2052,5
2054,6
2056,7
2058,8
2060,9
2062,10
2064,11
2066,12
2068,13
2070,14
2072,15
2074,16
2076,17
2078,18
2080,19
2082,20
2084,21
2086,22
2088,23
2090,24
2092,25
2094,26
2096,27
2098,28
2100,29
2102,30
2104,31
2106,32
2108,33
2110,34
2112,35
2114,36
2116,37
2118,38
2120,39
2122,40
2124,41
2126,42
2128,43
2130,44
2132,45
2134,46
2136,47
2138,48
2140,49
2142,50
2144,50
2146,51
2148,52
2150,53
2152,54
2154,55
2156,56
2158,57
2160,58
2162,59
2164,60
2166,61
2168,62
2170,63
2172,64
2174,65
2176,66
2178,67
2180,68
2182,67
2184,66
2186,65
2188,64
2190,63
2192,62
2194,61
2196,61
2198,60
2200,59
2202,58
2204,58
2206,57
2208,56
2210,55
2212,54
2214,53
2216,52
2218,52
2220,51
2222,50
2224,49
2226,48
2228,47
2230,46
2232,45
2234,44
2236,43
2238,43
2240,43
2242,42
2244,41
2246,40
2248,39
2250,38
2252,38
2254,37
2256,37
2258,36
2260,35
2262,34
2264,33
2266,32
2268,32
2270,31
2272,30
2274,29
2276,28
2278,27
2280,27
2282,26
2284,25
2286,25
2288,24
2290,23
2292,22
2294,21
2296,20
2298,19
2300,18
2302,17
2304,16
2306,15
2308,15
2310,14
2312,13
2314,13
2316,12
2318,12
2320,13
2322,12
2324,11
2326,11
2328,10
2330,9
2332,9
2334,8
2336,7
2338,6
2340,5
2342,4
2344,3
2346,2
2348,1
2350,0
2352,1
2354,2
2356,3
2358,4
2360,5
2362,6
2364,7
2366,8
2368,9
2370,10
2372,11
2374,12
2376,13
2378,13
2380,14
2382,15
2384,16
2386,17
2388,18
2390,19
2392,20
2394,21
2396,22
2398,23
2400,24
2402,25
2404,26
2406,27
2408,28
2410,29
2412,30
2414,31
2416,32
2418,33
2420,34
2422,35
2424,36
2426,37
2428,38
2430,39
2432,40
2434,41
2436,42
2438,43
2440,44
2442,45
2444,46
2446,47
2448,46
2450,45
2452,44
2454,43
2456,44
2458,45
2460,46
2462,47
2464,48
2466,49
2468,50
2470,51
2472,52
2474,53
2476,53
2478,54
2480,55
2482,56
2484,57
2486,58
2488,59
2490,60
2492,61
2494,62
2496,63
2498,64
2500,65
2502,66
2504,67
2506,68
2508,69
2510,70
2512,71
2514,72
2516,73
2518,74
2520,75
2522,76
2524,77
2526,78
2528,79
2530,80
2532,81
2534,82
2536,83
2538,84
2540,85
2542,86
2544,87
2546,88
2548,89
2550,90
2552,91
2554,92
2556,93
2558,94
2560,95
2562,96
2564,97
2566,97
2568,98
2570,99
2572,99
2574,99
2576,99
2578,99
2580,99
2582,99
2584,99
2586,99
2588,99
2590,99
2592,99
2594,99
2596,99
2598,99
2600,99
2602,99
2604,99
2606,99
2608,99
2610,99
2612,99
2614,99
2616,99
2618,99
2620,99
2622,99
2624,99
2626,99
2628,99
2630,99
2632,99
2634,99
2636,99
2638,99
2640,99
2642,99
2644,99
2646,99
2648,99
2650,99
2652,99
2654,99
2656,99
2658,99
2660,99
2662,99
2664,99
2666,99
2668,99
2670,99
2672,99
2674,99
2676,99
2678,99
2680,99
2682,99
2684,99
2686,99
2688,99
2690,99
2692,99
2694,99
2696,99
2698,99
2700,99
2702,99
2704,98
2706,97
2708,96
2710,95
2712,94
2714,95
2716,96
2718,97
2720,97
2722,98
2724,99
2726,100
2728,100
2730,100
2732,100
2734,100
2736,100
2738,100
2740,100
2742,100
2744,100
2746,100
2748,100
2750,100
2752,100
2754,100
2756,100
2758,100
2760,100
2762,100
2764,100
2766,100
2768,100
2770,100
2772,100
2774,100
2776,100
2778,100
2780,100
2782,100
2784,100
2786,100
2788,100
2790,99
2792,98
2794,97
2796,96
2798,95
2800,94
2802,93
2804,93
2806,93
2808,92
2810,91
2812,90
2814,89
2816,88
2818,87
2820,86
2822,85
2824,84
2826,83
2828,82
2830,81
2832,80
2834,79
2836,78
2838,77
2840,76
2842,75
2844,74
2846,73
2848,72
2850,71
2852,70
2854,69
2856,68
2858,67
2860,68
2862,69
2864,70
2866,71
2868,72
2870,73
2872,74
2874,75
2876,76
2878,77
2880,78
2882,79
2884,80
2886,81
2888,82
2890,83
2892,84
2894,85
2896,86
2898,87
2900,88
2902,89
2904,90
2906,91
2908,91
2910,92
2912,93
2914,94
2916,95
2918,96
2920,96
2922,97
2924,96
2926,97
2928,98
2930,99
2932,99
2934,100
2936,99
2938,98
2940,97
2942,96
2944,95
2946,94
2948,93
2950,92
2952,91
2954,91
2956,90
2958,89
2960,88
2962,87
2964,86
2966,85
2968,84
2970,84
2972,83
2974,82
2976,81
